年度期別,縣市別,社區大學名稱,據點名稱,據點地址
110年秋季班 ( 含暑假班 ),雲林縣,雲林縣海線社區大學,秀惠拼布工房,雲林縣北港鎮樹腳里武德街23號
110年秋季班 ( 含暑假班 ),雲林縣,雲林縣海線社區大學,建國中學,雲林縣北港鎮大同路468號
110年秋季班 ( 含暑假班 ),雲林縣,雲林縣海線社區大學,內湖國小,雲林縣四湖鄉三塊厝123號
110年秋季班 ( 含暑假班 ),雲林縣,雲林縣海線社區大學,柯蔡宗親會,雲林縣北港鎮北港鎮華勝路445巷18號
110年秋季班 ( 含暑假班 ),雲林縣,雲林縣海線社區大學,宜梧國中,雲林縣口湖鄉光明路1號
110年秋季班 ( 含暑假班 ),雲林縣,雲林縣平原社區大學,校本部,雲林縣西螺鎮延平路92號
110年秋季班 ( 含暑假班 ),雲林縣,雲林縣平原社區大學,72ART,雲林縣西螺鎮延平路72號
110年秋季班 ( 含暑假班 ),雲林縣,雲林縣平原社區大學,青銀共學中心,雲林縣西螺鎮延平路81號
110年秋季班 ( 含暑假班 ),雲林縣,雲林縣平原社區大學,三村聯合活動中心,雲林縣崙背鄉民權路386號
110年秋季班 ( 含暑假班 ),雲林縣,雲林縣平原社區大學,麥寮閭山宮,雲林縣麥寮鄉中山路200巷80號
110年秋季班 ( 含暑假班 ),雲林縣,雲林縣平原社區大學,東興國小,雲林縣崙背鄉東興路1號
110年秋季班 ( 含暑假班 ),雲林縣,雲林縣平原社區大學,麥寮鎮南宮,雲林縣麥寮鄉新興路27-6號
110年秋季班 ( 含暑假班 ),雲林縣,雲林縣平原社區大學,三盛社區活動中心,麥寮鄉仁德西路一段26號
110年秋季班 ( 含暑假班 ),雲林縣,雲林縣平原社區大學,麥寮國小,雲林縣麥寮鄉中山路260號
110年秋季班 ( 含暑假班 ),雲林縣,雲林縣平原社區大學,麥寮高中,雲林縣麥寮鄉中興路310號
110年秋季班 ( 含暑假班 ),雲林縣,雲林縣平原社區大學,老土藝術工作坊,雲林縣崙背鄉仁愛街42-3號
110年秋季班 ( 含暑假班 ),雲林縣,雲林縣平原社區大學,詔安客家文化館,雲林縣崙背鄉民生路28-8號
110年秋季班 ( 含暑假班 ),雲林縣,雲林縣平原社區大學,明德寺,雲林縣臺西鄉忠孝路114號
110年秋季班 ( 含暑假班 ),雲林縣,雲林縣平原社區大學,臺西救國團,雲林縣臺西鄉五港路100-2號
110年秋季班 ( 含暑假班 ),雲林縣,雲林縣平原社區大學,臺西國小海洋藝術館,雲林縣臺西鄉民權路9號
110年秋季班 ( 含暑假班 ),雲林縣,雲林縣平原社區大學,二崙老人會,雲林縣二崙鄉中正路90號
110年秋季班 ( 含暑假班 ),雲林縣,雲林縣平原社區大學,丸莊醬油觀光工廠,雲林縣西螺鎮延平路25號
110年秋季班 ( 含暑假班 ),雲林縣,雲林縣平原社區大學,永興宮,雲林縣西螺鎮大橋路8號
110年秋季班 ( 含暑假班 ),雲林縣,雲林縣平原社區大學,中山國小,雲林縣西螺鎮新街2號
110年秋季班 ( 含暑假班 ),雲林縣,雲林縣平原社區大學,文昌國小,雲林縣西螺鎮延平路504號
110年秋季班 ( 含暑假班 ),嘉義縣,嘉義縣邑米社區大學,校本部,嘉義縣中埔鄉和興路91號
110年秋季班 ( 含暑假班 ),嘉義縣,嘉義縣邑山社區大學,校本部,嘉義縣民雄鄉北斗村北勢仔17號
110年秋季班 ( 含暑假班 ),嘉義市,嘉義市嘉義社區大學,校本部,嘉義市東區彌陀路253號
110年秋季班 ( 含暑假班 ),嘉義市,嘉義市嘉義社區大學,農園教室,嘉義市世賢路四段210號巷內 [志航國小對面]
110年秋季班 ( 含暑假班 ),嘉義市,嘉義市博愛社區大學,校本部,嘉義市博愛路二段241號
110年秋季班 ( 含暑假班 ),臺南市,臺南市臺南社區大學,後甲國中,臺南市東區林森路二段260號
110年秋季班 ( 含暑假班 ),臺南市,臺南市臺南社區大學,海尾朝皇宮,臺南市安南區海中街101巷10號
110年秋季班 ( 含暑假班 ),臺南市,臺南市臺南社區大學,大成國中,臺南市南區西門路一段306號
110年秋季班 ( 含暑假班 ),臺南市,臺南市臺南社區大學,新興國中,臺南市南區新孝路87號
110年秋季班 ( 含暑假班 ),臺南市,臺南市臺南社區大學,成功國中,臺南市北區和緯路一段2號
110年秋季班 ( 含暑假班 ),臺南市,臺南市臺南社區大學,台南地區農會,臺南市安南區安中路二段300號1樓
110年秋季班 ( 含暑假班 ),臺南市,臺南市臺南社區大學,安順里活動中心,臺南市安南區育安街211號
110年秋季班 ( 含暑假班 ),臺南市,臺南市臺南社區大學,溪心里活動中心,臺南市安南區功安一街162號
110年秋季班 ( 含暑假班 ),臺南市,臺南市臺南社區大學,海西里活動中心,臺南市安南區海環街186號
110年秋季班 ( 含暑假班 ),臺南市,臺南市臺南社區大學,海東里活動中心,臺南市安南區海佃路二段509巷65號
110年秋季班 ( 含暑假班 ),臺南市,臺南市臺南社區大學,鄭子寮福安宮,臺南市北區北成路212號
110年秋季班 ( 含暑假班 ),臺南市,臺南市臺南社區大學,中州寮保安宮,臺南市安南區長和路三段96號
110年秋季班 ( 含暑假班 ),臺南市,臺南市臺南社區大學,台江文化中心,臺南市安南區安吉路一段207號
110年秋季班 ( 含暑假班 ),臺南市,臺南市臺南社區大學,溪南寮興安宮,臺南市安南區安興街435巷12號
110年秋季班 ( 含暑假班 ),臺南市,臺南市臺南社區大學,總頭寮興安宮,臺南市安南區長溪路二段561號
110年秋季班 ( 含暑假班 ),臺南市,臺南市臺南社區大學,溪頂寮保安宮,臺南市安南區安和路一段220巷52號
110年秋季班 ( 含暑假班 ),臺南市,臺南市臺南社區大學,溪頂寮代天宮,臺南市安南區安西一街26號
110年秋季班 ( 含暑假班 ),臺南市,臺南市臺南社區大學,舊和順慈安宮,臺南市安南區安和路四段25巷32號
110年秋季班 ( 含暑假班 ),臺南市,臺南市臺南社區大學,海尾代天宮,臺南市安南區海中街169巷59之1號
110年秋季班 ( 含暑假班 ),臺南市,臺南市北門社區大學,校本部,臺南市佳里區安南路523號
110年秋季班 ( 含暑假班 ),臺南市,臺南市北門社區大學,巧婦織布工藝工作室,臺南市學甲區中山路116號
110年秋季班 ( 含暑假班 ),臺南市,臺南市北門社區大學,將軍區 將軍圖書館,臺南市將軍區忠嘉里忠興180-50號
110年秋季班 ( 含暑假班 ),臺南市,臺南市北門社區大學,學甲區 光華社區活動中心,臺南市學甲區光華里8鄰過港子65號
110年秋季班 ( 含暑假班 ),臺南市,臺南市北門社區大學,學甲區 Cora姐姐手作工坊,臺南市學甲區東興街61號
110年秋季班 ( 含暑假班 ),臺南市,臺南市北門社區大學,學甲區 In Caf?時尚咖啡,臺南市學甲區民權路97號
110年秋季班 ( 含暑假班 ),臺南市,臺南市北門社區大學,七股區 後港國中,臺南市七股區大潭里頂潭93號
110年秋季班 ( 含暑假班 ),臺南市,臺南市北門社區大學,西港區 西港國中,臺南市西港區文化路41號
110年秋季班 ( 含暑假班 ),臺南市,臺南市北門社區大學,佳里區 侯老師工作室,臺南市佳里區新生路57號
110年秋季班 ( 含暑假班 ),臺南市,臺南市北門社區大學,佳里區 緣內多SAP會館,臺南市佳里區佳東路211號
110年秋季班 ( 含暑假班 ),臺南市,臺南市北門社區大學,佳里區 台福新生命基督教會,臺南市佳里區光華街156號
110年秋季班 ( 含暑假班 ),臺南市,臺南市北門社區大學,佳里區 佛天宮,臺南市文化路672號
110年秋季班 ( 含暑假班 ),臺南市,臺南市北門社區大學,佳里區 昭清宮,臺南市佳里區安西里118之3號
110年秋季班 ( 含暑假班 ),臺南市,臺南市北門社區大學,佳里區 安西關懷據點,臺南市佳里區光華街150巷2-2號
110年秋季班 ( 含暑假班 ),臺南市,臺南市北門社區大學,佳里區 佳興國小,臺南市佳里區佳化里214號
110年秋季班 ( 含暑假班 ),臺南市,臺南市北門社區大學,佳里區 信義國小,臺南市佳里區信義一街336號
110年秋季班 ( 含暑假班 ),臺南市,臺南市曾文社區大學,校本部-真理大學台南校區,臺南市麻豆區北勢寮70-11號
110年秋季班 ( 含暑假班 ),臺南市,臺南市曾文社區大學,玉井國小,臺南市玉井區中正路1號
110年秋季班 ( 含暑假班 ),臺南市,臺南市曾文社區大學,總爺國小,臺南市麻豆區總爺104號
110年秋季班 ( 含暑假班 ),臺南市,臺南市曾文社區大學,總爺藝文中心,臺南市麻豆區南勢里總爺5號
110年秋季班 ( 含暑假班 ),臺南市,臺南市曾文社區大學,麻豆國小,臺南市麻豆區文昌路18號
110年秋季班 ( 含暑假班 ),臺南市,臺南市曾文社區大學,麻豆驢子廚房,臺南市麻豆區港尾里客子寮36-32號
110年秋季班 ( 含暑假班 ),臺南市,臺南市曾文社區大學,麻豆心玥瑜珈教室,臺南市麻豆區晉江里民權路26-1號3樓
110年秋季班 ( 含暑假班 ),臺南市,臺南市曾文社區大學,麻豆歌唱教室,臺南市麻豆區磚井里139之17號
110年秋季班 ( 含暑假班 ),臺南市,臺南市曾文社區大學,麻豆烘焙教室,臺南市麻豆區民權路91巷16-5號
110年秋季班 ( 含暑假班 ),臺南市,臺南市曾文社區大學,麻豆舞蹈教室,臺南市麻豆區麻豆口54-7號
110年秋季班 ( 含暑假班 ),臺南市,臺南市曾文社區大學,麻豆格子布拼布工作室,臺南市麻豆區大埕里65號
110年秋季班 ( 含暑假班 ),臺南市,臺南市曾文社區大學,麻豆工藝之家,臺南市麻豆區油車里18號
110年秋季班 ( 含暑假班 ),臺南市,臺南市曾文社區大學,麻豆聖王宮,臺南市麻豆區大同街26-1號
110年秋季班 ( 含暑假班 ),臺南市,臺南市曾文社區大學,麻豆龍鳳宮,臺南市麻豆區大埕里中正路139號
110年秋季班 ( 含暑假班 ),臺南市,臺南市曾文社區大學,官田天一中藥生活園區,臺南事官田區工業路31號
110年秋季班 ( 含暑假班 ),臺南市,臺南市曾文社區大學,官田台南鴨莊,臺南市官田區渡頭里三塊厝78-1號
110年秋季班 ( 含暑假班 ),臺南市,臺南市曾文社區大學,六甲區七甲里活動中心,臺南市六甲區七甲街89巷4號
110年秋季班 ( 含暑假班 ),臺南市,臺南市曾文社區大學,六甲農家院子,臺南市六甲區中正路118號
110年秋季班 ( 含暑假班 ),臺南市,臺南市曾文社區大學,六甲恆安宮,臺南市六甲區仁愛街38號
110年秋季班 ( 含暑假班 ),臺南市,臺南市曾文社區大學,玉井民眾服務社,臺南市玉井區中正路3號
110年秋季班 ( 含暑假班 ),臺南市,臺南市曾文社區大學,玉井德蘭啟智中心,臺南市玉井區中華路200號
110年秋季班 ( 含暑假班 ),臺南市,臺南市曾文社區大學,玉井分校-市場內佳家童裝,臺南市玉井區中正路21巷43號
110年秋季班 ( 含暑假班 ),臺南市,臺南市曾文社區大學,六甲國中,臺南市六甲區民權路43號
110年秋季班 ( 含暑假班 ),臺南市,臺南市永康社區大學,大灣高中校本部,臺南市永康區文賢街68巷1號
110年秋季班 ( 含暑假班 ),臺南市,臺南市永康社區大學,臺南高工分校,臺南市永康區中山南路193號
110年秋季班 ( 含暑假班 ),臺南市,臺南市永康社區大學,崑山分班-崑山教會,臺南市永康區國光二街11號
110年秋季班 ( 含暑假班 ),臺南市,臺南市永康社區大學,大橋分班-安內咖啡館,臺南市永康區大橋一街73巷34號
110年秋季班 ( 含暑假班 ),臺南市,臺南市永康社區大學,復華分班-愛木工作坊,臺南市永康區復華三街5-1號
110年秋季班 ( 含暑假班 ),臺南市,臺南市永康社區大學,成功分班-南瀛眷村文化館,臺南市永康區中華路58巷70號
110年秋季班 ( 含暑假班 ),臺南市,臺南市永康社區大學,龍潭分班-龍潭天壇,臺南市永康區龍國街351號
110年秋季班 ( 含暑假班 ),臺南市,臺南市永康社區大學,烏竹分班-烏竹里活動中心,臺南市永康區烏竹北街85號
110年秋季班 ( 含暑假班 ),臺南市,臺南市永康社區大學,王行分班-王行里活動中心,臺南市永康區王行路866巷29弄118號
110年秋季班 ( 含暑假班 ),臺南市,臺南市新營社區大學,校本部,臺南市新營區民族路4-3號
110年秋季班 ( 含暑假班 ),臺南市,臺南市新營社區大學,新營南瀛綠都心公園地下室,新營區中正路23號
110年秋季班 ( 含暑假班 ),臺南市,臺南市新營社區大學,惠影烙畫手作工作室,臺南市新營區民生路43-53號
110年秋季班 ( 含暑假班 ),臺南市,臺南市新營社區大學,後壁國小,臺南市後壁區195號
110年秋季班 ( 含暑假班 ),臺南市,臺南市新營社區大學,竹居自然農園,臺南市後壁區新東里100之80號
110年秋季班 ( 含暑假班 ),臺南市,臺南市新營社區大學,柳營代天院,臺南市柳營區中山西路一段362號
110年秋季班 ( 含暑假班 ),臺南市,臺南市新營社區大學,白河福安宮,臺南市白河區中山路124號
110年秋季班 ( 含暑假班 ),臺南市,臺南市新營社區大學,鳳安宮,臺南市東山區福安街2號
110年秋季班 ( 含暑假班 ),臺南市,臺南市新營社區大學,臺南市東山區東山國小,臺南市東山區青葉路二段49號
110年秋季班 ( 含暑假班 ),臺南市,臺南市新營社區大學,柳營聯合活動中心,臺南市柳營區中山西路二段19巷31弄35號
110年秋季班 ( 含暑假班 ),臺南市,臺南市新營社區大學,小腳腿多功能活動中心,臺南市柳營區226-1號
110年秋季班 ( 含暑假班 ),臺南市,臺南市新營社區大學,曬書店×新營市民學堂,臺南市新營區中山路93-2號2樓
110年秋季班 ( 含暑假班 ),臺南市,臺南市新營社區大學,柳營國中,臺南市柳營區中山東路二段956號
110年秋季班 ( 含暑假班 ),臺南市,臺南市新營社區大學,臺南市鹽水區鹽水國民小學,臺南市鹽水區朝琴路137號
110年秋季班 ( 含暑假班 ),臺南市,臺南市新營社區大學,臺南市新營區新東里活動中心,臺南市新營區東仁街10巷39號
110年秋季班 ( 含暑假班 ),臺南市,臺南市新營社區大學,臺南市立新營體育場,臺南市新營區長榮路二段78號
110年秋季班 ( 含暑假班 ),臺南市,臺南市新營社區大學,新營文化中心,臺南市新營區中正路23號
110年秋季班 ( 含暑假班 ),臺南市,臺南市新營社區大學,臺南市立南新國民中學,臺南市新營區民治路65號
110年秋季班 ( 含暑假班 ),臺南市,臺南市新營社區大學,臺南市立南梓實驗小學,臺南市新營區建業路191號
110年秋季班 ( 含暑假班 ),臺南市,臺南市新營社區大學,臺南市新營區新泰國民小學,臺南市新營區東學路77號
110年秋季班 ( 含暑假班 ),臺南市,臺南市新營社區大學,臺南市新營區新進國民小學,新營區中正路41號
110年秋季班 ( 含暑假班 ),臺南市,臺南市新化社區大學,新化國中,臺南市新化區中興路722號
110年秋季班 ( 含暑假班 ),臺南市,臺南市新化社區大學,南化教會,臺南市南化區南化里124號
110年秋季班 ( 含暑假班 ),臺南市,臺南市新化社區大學,花躲田間,臺南市臺南市新市區南136線道路上 （靠近新市區大社里大社關懷據點-大社里605號前200公尺) 
110年秋季班 ( 含暑假班 ),臺南市,臺南市新化社區大學,私人據點,臺南市善化區牛庄里38-18號
110年秋季班 ( 含暑假班 ),臺南市,臺南市新化社區大學,六分社區活動中心,臺南市善化區六分里六分寮471號
110年秋季班 ( 含暑假班 ),臺南市,臺南市新化社區大學,梟種籽文創學堂,臺南市善化區中華路173-161對面貨櫃屋 
110年秋季班 ( 含暑假班 ),臺南市,臺南市新化社區大學,六分寮據點,臺南市善化區六分寮26-1號
110年秋季班 ( 含暑假班 ),臺南市,臺南市新化社區大學,原文欣幼稚園,臺南市善化區建國路136號
110年秋季班 ( 含暑假班 ),臺南市,臺南市新化社區大學,茄拔國小,臺南市善化區嘉北里280號
110年秋季班 ( 含暑假班 ),臺南市,臺南市新化社區大學,南科社區中心,臺南市新市區大順三路125號3樓
110年秋季班 ( 含暑假班 ),臺南市,臺南市新化社區大學,何瑪玩樂烘培工作室,臺南市新化區知義里新和庄18之9號
110年秋季班 ( 含暑假班 ),臺南市,臺南市新化社區大學,山上圖書館,臺南市山上區南洲53號
110年秋季班 ( 含暑假班 ),臺南市,臺南市新化社區大學,東勢寮社區活動中心,臺南市善化區東隆里186之5號
110年秋季班 ( 含暑假班 ),臺南市,臺南市新化社區大學,虎頭埤風景區,臺南市新化區中興路42巷36號
110年秋季班 ( 含暑假班 ),臺南市,臺南市新化社區大學,南化社區發展協會,臺南市南化區南化里172之1號
110年秋季班 ( 含暑假班 ),臺南市,臺南市新化社區大學,南化中坑里活動中心,臺南市南化區中坑里38之6號
110年秋季班 ( 含暑假班 ),臺南市,臺南市新化社區大學,南化國中,臺南市南化區227號
110年秋季班 ( 含暑假班 ),臺南市,臺南市新化社區大學,公館社區發展協會,臺南市左鎮區岡林里31號
110年秋季班 ( 含暑假班 ),臺南市,臺南市新化社區大學,牛庄社區活動中心,臺南市善化區牛庄里138之2號
110年秋季班 ( 含暑假班 ),臺南市,臺南市新化社區大學,陽光真愛青少年夢工廠,臺南市新化區中山路167號
110年秋季班 ( 含暑假班 ),臺南市,臺南市新化社區大學,山腳下園藝,臺南市新化區山?里78號 
110年秋季班 ( 含暑假班 ),臺南市,臺南市新化社區大學,南化社區關懷據點,臺南市南化區南化里230號
110年秋季班 ( 含暑假班 ),臺南市,臺南市新化社區大學,善化小新營三代祖師廟,臺南市善化區小新里97號
110年秋季班 ( 含暑假班 ),臺南市,臺南市新化社區大學,新化正新國小,臺南市新化區正新路97號
110年秋季班 ( 含暑假班 ),臺南市,臺南市新化社區大學,東勢寮活動中心,臺南市善化區東勢寮東隆里186-5號
110年秋季班 ( 含暑假班 ),臺南市,臺南市新化社區大學,善化小新國小,臺南市善化區小新里97-3 號
110年秋季班 ( 含暑假班 ),臺南市,臺南市新化社區大學,山上社區活動中心,臺南市山上區山上里134之1號
110年秋季班 ( 含暑假班 ),臺南市,臺南市新化社區大學,左鎮澄山,臺南市左鎮區澄山里77之2號
110年秋季班 ( 含暑假班 ),臺南市,臺南市新化社區大學,善化高中,臺南市善化區大成路195號
110年秋季班 ( 含暑假班 ),臺南市,臺南市新化社區大學,善化國小,臺南市善化區進學路63號
110年秋季班 ( 含暑假班 ),臺南市,臺南市新化社區大學,善化東勢寮田間學堂,臺南市善化區南129鄉道23號
110年秋季班 ( 含暑假班 ),臺南市,臺南市新化社區大學,安定國中,臺南市安定區安加里262之1號
110年秋季班 ( 含暑假班 ),臺南市,臺南市新化社區大學,中榮社區活動中心,臺南市安定區中榮里許中營27之1號
110年秋季班 ( 含暑假班 ),臺南市,臺南市新化社區大學,新市國小,臺南市新市區中興街1號
110年秋季班 ( 含暑假班 ),臺南市,臺南市新化社區大學,新市社內社區,臺南市新市區社內里91之22號
110年秋季班 ( 含暑假班 ),臺南市,臺南市新化社區大學,新市大營,臺南市新市區大營里豐榮55號
110年秋季班 ( 含暑假班 ),臺南市,臺南市新化社區大學,新市張氏農場,臺南市新市區大社里430號
110年秋季班 ( 含暑假班 ),臺南市,臺南市新化社區大學,二馬陶藝工作室,臺南市新化區民生路15之1號
110年秋季班 ( 含暑假班 ),臺南市,臺南市新化社區大學,新化成功書香園,臺南市新化區中興路377號
110年秋季班 ( 含暑假班 ),臺南市,臺南市新化社區大學,新化老街咖啡,臺南市新化區中正路421號
110年秋季班 ( 含暑假班 ),臺南市,臺南市南關社區大學,校本部,臺南市歸仁區中正北路一段148號
110年秋季班 ( 含暑假班 ),臺南市,臺南市南關社區大學,仁德分部,臺南市仁德區正義一街39號
110年秋季班 ( 含暑假班 ),臺南市,臺南市南關社區大學,郭福助農場,臺南市歸仁區歸仁北段
110年秋季班 ( 含暑假班 ),臺南市,臺南市南關社區大學,吉田田有機農場,臺南市仁德區文華路二段358巷201弄9-2號
110年秋季班 ( 含暑假班 ),臺南市,臺南市南關社區大學,董炎山工作室,臺南市東山區大客里46-18號
110年秋季班 ( 含暑假班 ),臺南市,臺南市南關社區大學,李金昇工作室,臺南市關廟區新埔里新埔三街32號
110年秋季班 ( 含暑假班 ),臺南市,臺南市南關社區大學,王源和工作室,臺南市歸仁區中正北路一段191-1號
110年秋季班 ( 含暑假班 ),臺南市,臺南市南關社區大學,歸仁國中,臺南市歸仁區文化街二段2號
110年秋季班 ( 含暑假班 ),高雄市,高雄市旗美社區大學,校本部,高雄市旗山區樹人路21號
110年秋季班 ( 含暑假班 ),高雄市,高雄市旗美社區大學,萬山社區發展協會(多功能活動中心),851高雄市茂林區Unnamed Road
110年秋季班 ( 含暑假班 ),高雄市,高雄市旗美社區大學,義寶社區活動中心,高雄市六龜區義寶里維新街1巷2號
110年秋季班 ( 含暑假班 ),高雄市,高雄市旗美社區大學,欣園製茶,高雄市六龜區和平路43號
110年秋季班 ( 含暑假班 ),高雄市,高雄市旗美社區大學,觀亭社區萃文書院,高雄市內門區中正路203號
110年秋季班 ( 含暑假班 ),高雄市,高雄市旗美社區大學,鍾理和紀念館及鄰近地區,高雄市美濃區廣林里朝元95號
110年秋季班 ( 含暑假班 ),高雄市,高雄市旗美社區大學,築夢新故鄉社區烘焙教室,高雄市杉林區合心路146巷2號
110年秋季班 ( 含暑假班 ),高雄市,高雄市旗美社區大學,潤惠餐廳,高雄市美濃區福美路320號
110年秋季班 ( 含暑假班 ),高雄市,高雄市旗美社區大學,福安國小,高雄市美濃區中山路二段358號
110年秋季班 ( 含暑假班 ),高雄市,高雄市旗美社區大學,旗尾曾氏米廠,高雄市旗山區崙北巷7-4號
110年秋季班 ( 含暑假班 ),高雄市,高雄市旗美社區大學,旗山區公共體育場,高雄市旗山區華中街
110年秋季班 ( 含暑假班 ),高雄市,高雄市旗美社區大學,湄洲里活動中心,高雄市旗山區文中路4號
110年秋季班 ( 含暑假班 ),高雄市,高雄市旗美社區大學,傅氏祠堂,高雄市美濃區廣興路601巷65號
110年秋季班 ( 含暑假班 ),高雄市,高雄市旗美社區大學,雪光老師音樂教室,高雄市美濃區雙峰街18號
110年秋季班 ( 含暑假班 ),高雄市,高雄市旗美社區大學,陶敏窯工作室,高雄市旗山區義德街33巷3號
110年秋季班 ( 含暑假班 ),高雄市,高雄市旗美社區大學,徐萍有氧瑜珈教室,高雄市旗山區延平一路655之2號3樓
110年秋季班 ( 含暑假班 ),高雄市,高雄市旗美社區大學,徐牙醫診所2樓,高雄市美濃區中正路二段765號
110年秋季班 ( 含暑假班 ),高雄市,高雄市旗美社區大學,美濃水圳旁教室,高雄市美濃區永安路341號
110年秋季班 ( 含暑假班 ),高雄市,高雄市旗美社區大學,和安社區活動中心,高雄市甲仙區中山路56號
110年秋季班 ( 含暑假班 ),高雄市,高雄市旗美社區大學,江荷畫築工作室,高雄市美濃區福安街15巷9-1號
110年秋季班 ( 含暑假班 ),高雄市,高雄市旗美社區大學,甲仙區文化路32號,高雄市甲仙區文化路32號
110年秋季班 ( 含暑假班 ),高雄市,高雄市旗美社區大學,月光山下,高雄市杉林區月美里桐竹路208號
110年秋季班 ( 含暑假班 ),高雄市,高雄市第一社區大學,校本部,高雄市市中一路339號
110年秋季班 ( 含暑假班 ),高雄市,高雄市第一社區大學,第一社區大學福東校區,高雄市苓雅區福德三路96號
110年秋季班 ( 含暑假班 ),高雄市,高雄市第一社區大學,高雄歷史博物館,高雄市鹽埕區中正四路272號
110年秋季班 ( 含暑假班 ),高雄市,高雄市第一社區大學,旗津tha?k冊,高雄市旗津區通山路42巷2號
110年秋季班 ( 含暑假班 ),高雄市,高雄市第一社區大學,郝康屋烘焙坊,高雄市楠梓區宏毅二路52號
110年秋季班 ( 含暑假班 ),高雄市,高雄市第一社區大學,Book思藝生活美學教室,高雄市同慶路108號3樓
110年秋季班 ( 含暑假班 ),高雄市,高雄市第一社區大學,心路學苑,高雄市三民區博愛一路372號5樓
110年秋季班 ( 含暑假班 ),高雄市,高雄市第一社區大學,林裕銘工作室,高雄市仁武區永仁街646號
110年秋季班 ( 含暑假班 ),高雄市,高雄市第一社區大學,和平國小社區多功能教室,高雄市岡山區和平路1號
110年秋季班 ( 含暑假班 ),高雄市,高雄市第一社區大學,小港農場,高雄市小港區孔鳳路455巷
110年秋季班 ( 含暑假班 ),高雄市,高雄市第一社區大學,社大草衙藝術基地,高雄市前鎮區德昌路345號
110年秋季班 ( 含暑假班 ),高雄市,高雄市第一社區大學,旗津社會開創基地,高雄市旗津區北汕尾巷6號
110年秋季班 ( 含暑假班 ),高雄市,高雄市第一社區大學,洛斯特咖啡,高雄市新興區七賢二路90號
110年秋季班 ( 含暑假班 ),高雄市,高雄市第一社區大學,高雄文學館,高雄市前金區民生二路39號
110年秋季班 ( 含暑假班 ),高雄市,高雄市第一社區大學,梁冠英工作室,高雄市苓雅區青年二路186號
110年秋季班 ( 含暑假班 ),高雄市,高雄市第一社區大學,建軍跨域基地,高雄市苓雅區建軍路2號
110年秋季班 ( 含暑假班 ),高雄市,高雄市第一社區大學,等閑書房,高雄市苓雅區福壽街136號
110年秋季班 ( 含暑假班 ),高雄市,高雄市港都社區大學,校本部,高雄市三民區博愛一路289號
110年秋季班 ( 含暑假班 ),高雄市,高雄市港都社區大學,新惠豐協會,高雄市楠梓區惠春街190號
110年秋季班 ( 含暑假班 ),高雄市,高雄市港都社區大學,昱禾樂食農創作廚房,高雄市興糖區3巷3號
110年秋季班 ( 含暑假班 ),高雄市,高雄市港都社區大學,簡愛咖啡,高雄市鼓山區河川街76巷6弄2號
110年秋季班 ( 含暑假班 ),高雄市,高雄市港都社區大學,鳳凰藝術發展協會-教室,高雄市左營區文川路433號
110年秋季班 ( 含暑假班 ),高雄市,高雄市港都社區大學,高雄市立圖書館-左新圖書館,高雄市左營區博愛三路453號
110年秋季班 ( 含暑假班 ),高雄市,高雄市港都社區大學,科工館戶外場地,高雄市三民區九如一路720號
110年秋季班 ( 含暑假班 ),高雄市,高雄市港都社區大學,寶珠溝里活動中心,高雄市三民區壽昌路2號
110年秋季班 ( 含暑假班 ),高雄市,高雄市港都社區大學,育祥工作室,高雄市三民區光武路72號
110年秋季班 ( 含暑假班 ),高雄市,高雄市港都社區大學,中央公園廣場,捷運站中央公園1號出口廣場
110年秋季班 ( 含暑假班 ),高雄市,高雄市港都社區大學,高雄市立圖書館-寶珠分館,高雄市三民區大順二路468號4樓
110年秋季班 ( 含暑假班 ),高雄市,高雄市港都社區大學,高雄市立圖書館-三民分館,高雄市三民區十全一路220號
110年秋季班 ( 含暑假班 ),高雄市,高雄市港都社區大學,三民游泳池,高雄市三民區自由一路50號
110年秋季班 ( 含暑假班 ),高雄市,高雄市港都社區大學,福山國中,高雄市左營區重信路215號
110年秋季班 ( 含暑假班 ),高雄市,高雄市港都社區大學,心路基金會,高雄市三民區博愛一路372號5樓
110年秋季班 ( 含暑假班 ),高雄市,高雄市港都社區大學,遊藝茶陶工作室,高雄市三民區建和街75號
110年秋季班 ( 含暑假班 ),高雄市,高雄市港都社區大學,昱禾樂橋頭農場,高雄市橋頭區橋頭火車站1號出口
110年秋季班 ( 含暑假班 ),高雄市,高雄市港都社區大學,魚菜共生農場,高雄市仁武區澄新四街28號
110年秋季班 ( 含暑假班 ),高雄市,高雄市港都社區大學,右昌國中,高雄市楠梓區盛昌街161號
110年秋季班 ( 含暑假班 ),高雄市,高雄市港都社區大學,左營國中,高雄市左營區曾子路281號
110年秋季班 ( 含暑假班 ),高雄市,高雄市港都社區大學,凹子底廣場,高雄市捷運凹子底4號出口
110年秋季班 ( 含暑假班 ),高雄市,高雄市港都社區大學,SBG教室,高雄市左營區重立路158號
110年秋季班 ( 含暑假班 ),高雄市,高雄市港都社區大學,三民高中,高雄市三民區金鼎路81號
110年秋季班 ( 含暑假班 ),高雄市,高雄市港都社區大學,陽明國中,高雄市三民區義華路166號
110年秋季班 ( 含暑假班 ),高雄市,高雄市港都社區大學,安宜里活動中心,高雄市三民區自立一路535號
110年秋季班 ( 含暑假班 ),高雄市,高雄市港都社區大學,綠色協會,高雄市三民區博愛一路70號8樓之2
