年度期別,縣市別,社區大學名稱,課程名稱,課程教師
109年第2期,新北市,新北市樹林社區大學,二胡藏樂閣,呂明紘
109年第2期,新北市,新北市樹林社區大學,古箏琴藝A,曾美惠
109年第2期,新北市,新北市樹林社區大學,華道家元池坊插花藝術,郭陳素華
109年第2期,新北市,新北市樹林社區大學,風華二胡,呂明紘
109年第2期,新北市,新北市樹林社區大學,陳氏太極拳56式,謝錦坤
109年第2期,新北市,新北市樹林社區大學,品味竹笛,許騰允
109年第2期,新北市,新北市樹林社區大學,健康瑜珈,盧靜瑛
109年第2期,新北市,新北市樹林社區大學,趣味油性粉彩A,沈姵君
109年第2期,新北市,新北市樹林社區大學,自助觀光日語（二）,呂麗秋
109年第2期,新北市,新北市樹林社區大學,自助觀光日語（一）,呂麗秋
109年第2期,新北市,新北市樹林社區大學,學單車享受大自然,程計源
109年第2期,新北市,新北市樹林社區大學,趣味油性粉彩B,沈姵君
109年第2期,新北市,新北市樹林社區大學,療癒生活遇見香草植物,謝寶蓮
109年第2期,新北市,新北市樹林社區大學,風櫃國樂團,呂明紘
109年第2期,新北市,新北市樹林社區大學,英語多媒體聽講,司潔妮
109年第2期,新北市,新北市樹林社區大學,尋客趣,宋瑞娥
109年第2期,新北市,新北市樹林社區大學,流行烏克麗麗,孑維廷
109年第2期,新北市,新北市樹林社區大學,流行吉他,廖奕勝
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,※宜蘭史料與史學（下午1：00～4：00 ）,陳進傳
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,※台語漢詩吟唱,許澤耀
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,※蘭陽詩人、詩歌與詩社,龔必強
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,文學與生活,謝元寶
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,影像美學與樂活B班（單週，上午8：00～12：00）,林宗評
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,影像美學與樂活A班（單週，上午8：00～12：00）,林宗評
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,基礎英文,蘇煒
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,中級英文,蘇煒
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,Contemporary Issues Class,Abbie Kirkpatrick
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,基礎西班牙語,石雅如
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,竹笛吹奏藝術－初級班,林景陽
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,竹笛吹奏藝術－高級班,林景陽
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,胡琴檢定曲目研習—進階1班,林仁傑
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,胡琴—中級班,林仁傑
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,箏詩韻—古箏彈奏中階&進階班,廖珠岑
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,箏詩韻—古箏彈奏初階&進階班,廖珠岑
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,古箏琴韻～箏的彈奏藝術（初～進階班）,尤碧玲
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,古箏琴韻～箏的演奏技巧（初～高階班）,尤碧玲
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,大提琴高階班,林子惠
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,大提琴高階10班,林子惠
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,悠游水彩畫,藍榮賢
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,悠游水彩畫蘭陽,藍榮賢
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,從頭學攝影,楊文卿
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,※《易》思不苟有意思—活用《易經》的智慧,王蘭生
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,專業攝影養成與專業人像藝術,彭鏡蓉
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,旗袍、女裝、設計打版製作,范萬順
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,舊衣變新衣,林寶省
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,英美經典歌曲與文化,彭瑞琪
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,※《老子》哲學與生活運用,陳清淵
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,墨彩畫研究,詹惠美
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,節目主持與直播技巧,黃玲芳
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,大家來用英語說故事,陳英明
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,帶您認識（紅樓夢）。,鍾耀寧
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,※老照片、心故事，與我的大時代。,林錫堅
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,※南管雅樂,徐智城
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,日語五十音班,佐佐木 滋
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,薩克斯風演奏技巧教學,李宗澤
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,※宜蘭海岸的聚落與地景實察,呂美玉
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,插畫輕鬆繪,程子潔
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,生命禮俗—冠、婚、喪、祭的樂章,林清泉
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,生活之法律智慧,林國漳
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,實用生活不動產,邱明芳
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,好宅好設計,邱志浩
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,通用的藝術生活,陳世海
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,※宜蘭的自然環境、人文與生態保育,呂學麟
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,活用資料庫處理,胡宗義
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,※鳥類認識與觀察課程,吳俊德
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,友善耕作農園（週四，上午9：00～12：00）,程超傑
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,遺傳、營養與保健,胡怡浩
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,花草生活療癒手作,邱士倢
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,台灣四季的中藥青草藥保健與展望C班,葉桂貞
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,▲孔明車隊,藍浩瑋
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,▲電影藝術咖啡館,賴輝珠
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,▲走讀歷史空間,陳財發
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,▲九一八演社,鄧敏宏
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,▲夢想新農友善耕作社團,黃勝宏
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,▲蘭陶笛手,講師群
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,▲影像志工社,林琨堯
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,▲風動薩克斯風重奏團,李宗澤
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,▲生態農食社,李光平
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,▲銀髮養生律動社,程麗敏
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,※越南語好說好學,阮如庄
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,進階日語1,呂淑芳
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,進階日語2,呂淑芳
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,職場英文會話基礎,郭凡瑞
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,生活英文聊天趣,張菁菁
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,簡單日語基礎,游惠貞
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,簡單日語進階1,游惠貞
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,日本語初級班,張德春
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,樂齡智慧手機、平板玩透透,吳建昌
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,銀髮族快樂來玩智慧型手機,王偉
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,台灣山水畫研究,張木村
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,宜蘭山水畫,張木村
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,書法技藝研習,張太白
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,書法實用學,陳玨霖
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,篆隸之美—進階,林鈺雰
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,油畫與多元繪畫,王錦秀
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,手繪Q版漫畫真古椎,吳建昌
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,書法—草書遊藝班,賴棟材
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,現代生活藝術拼貼設計,陳鈺綺
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,油畫創作與欣賞,李明智
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,彩墨花鳥輕鬆畫,吳湘
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,繪本風色鉛筆插畫入門,林書平
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,薩克斯風演奏—初級班,莊柏修
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,二胡演奏與鑑賞—初級一班,王曉漢
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,二胡演奏與鑑賞—初級二班,王曉漢
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,彈撥樂器班（中阮、柳葉琴及琵琶）,吳佩冠
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,國台語歌唱班A班,朱瑞玲
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,快樂吹口琴,彭仁傑
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,快樂民謠吉他班,陸軍聲
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,木箱鼓（Cajon）成人開心打鼓班（上）,高佳菁
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,竹笛—初階班,游惠茹
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,國台語歌唱班B班,朱瑞玲
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,簡易電子琴自彈自唱—初級班,莊奕銘
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,簡易電子琴自彈自唱—進階班,莊奕銘
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,※輕鬆月琴彈唱班,葉文生
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,琵琶中阮班,王士綺
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,阿育吠陀芳香照護—體質特性與精油應用,陳璟薽
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,熊氏太極拳?氣功導引高級班,黃俊維
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,舞動佛拉明哥,蔡宜容
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,多面向脊椎螺旋運動（GYROKINESISR）（9週）,林宸瑢
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,能量瑜伽—A班,程麗敏
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,能量瑜伽—B班,程麗敏
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,敦煌養生舞蹈—蓮華,黃靜蘭(靖嵐)
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,羽球同好社,蔡弘毅
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,桌球入門A班,吳智揚
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,桌球入門B班,吳智揚
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,輕鬆學瑜伽,滑韻婷
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,四兩撥千斤之太極推手基礎班,曾祥柏
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,養生經絡瑜珈,黃碧惠
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,健康舒活瑜珈,游金華
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,印度輔具瑜珈 療癒養生學,黃云庭
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,手作的幸福美味,藍枝昌
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,幸福手作烘焙,邱弘裕
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,生活茶學藝能賞析班,張家獻
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,咖啡分解釋,黃俊嵐
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,沖一杯精品咖啡：烘豆及風味的判斷,許彥達
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,港式點心班,陳琪琮
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,餐酒館料理,陳琪琮
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,全穀輕食料理〔初〕,劉思彤
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,※蘭陽步道生態導覽宜蘭中階班,賴建丞
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,台灣鐵道輕旅行A班,彭彥哲
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,台灣鐵道輕旅行B班,彭彥哲
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,光影藝術—攝影美學,林坤德
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,拼布技藝,徐雅苓
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,手作好時光,李麗雲
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,木工DIY,莊道德
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,製皂快樂～初階班,蘇瑜晴
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,量身打皂，好幸福！~高級班,江淑華
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,快樂學木工—初級班（單週日，早上9：00～12：00、下午1：00～4：00）,劉錦坤
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,療癒粉彩畫,王德馨
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,與香草說說話（四）,林素錦
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,手作皂做愛心,葉又蓉
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,染染趣！,林美雲
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,毛線編織簡易製圖入門班,張郡蓉
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,※友善耕作初級班,林琨堯
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,紓壓時光手作編織班,林桂麗
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,好男好女脫口秀—電影閱讀會,鄧敏宏
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,硬筆書法研習－寫出漂亮的字,莊政訓
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,氣質美人古典舞,李晨帆
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,吉他彈唱輕鬆學－入門班,吳韋燁
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,※宜蘭河川生態導覽—走踏宜蘭的好山好水（第一次上課時間：9/9）,吳位三
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,毛線編織簡易製圖進階班,張郡蓉
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,舒心花草綠生活（下午1：00～4：00）,蔡秋月
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,悠游水彩畫（下午2：00～5：00）,藍榮賢
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,▲孔明車隊 — 蘭博班（週日，下午1：00～4：00）,藍浩瑋
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,宜蘭山水畫,張木村
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,書法實用學（週六13：00～16：00）,陳玨霖
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,拼布技藝（頭城分班）,徐雅苓
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,※親子自然觀察高階班（頭城分班）,賴建丞
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,歌仔戲曲研習班—前場,陳聰文
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,歌仔戲曲研習班—後場,陳聰文
109年第2期,宜蘭縣,宜蘭縣宜蘭社區大學,合唱藝術歌唱班（晚上7：30～9：30）,姚玉娟
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,文學與生活,謝元寶
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,※曲曲哲哲讀書會VI,鄭宇迪
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,宜蘭文化創意旅遊（雙週）,莊文生
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,※論語的生活智慧,戴朝福
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,悠游水彩畫,戴比川
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,浪漫迷人的粉彩畫,潘勁瑞
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,Advancing English Conversation,Robert Sean Farnon
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,基礎英文,蘇煒
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,情境英文（初級）,林姝宛
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,情境英文（進階）,林姝宛
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,二胡的演奏藝術－進階班,黃文亮
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,竹笛吹奏藝術－初級班,林景陽
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,竹笛吹奏藝術－高級班,林景陽
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,古箏彈奏藝術初級班,吳旻靜
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,古箏彈奏藝術高級班,吳旻靜
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,旗袍、女裝、設計打版製作,范萬順
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,※來聽老厝講故事,蔡明志
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,禪繞基礎班,方彥人
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,墨彩畫研究,詹惠美
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,※台語漢詩吟唱,許澤耀
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,※蘭陽詩人、詩歌與詩社,龔必強
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,薩克斯風演奏－入門班,李宗澤
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,薩克斯風演奏－進階班,李宗澤
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,二胡的演奏藝術－初級班,黃文亮
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,喪禮服務－禮儀師之養成班,林清泉
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,實用生活法律,游敏傑
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,※帶著相機去旅行做公益(第1次上課：週三1500～1800),林宗評 吳美悅
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,※植物賞析（高級班）—植物調查解說,陳建志 李心儀
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,※宜蘭的自然環境、人文與生態保育,呂學麟
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,※樂活園地健康蔬菜種植－大義（週六，下午1：00～4：00）,林芳澤
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,※樂活園地健康蔬菜種植－廣興A班,林芳澤
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,※樂活園地健康蔬菜種植－廣興B班（週六，下午1：00～4：00）,李明毅
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,※樂活園地健康蔬菜種植進階班－廣興C班（週六，下午1：00～4：00）,李明毅
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,台灣四季的中藥青草藥保健與展望A班,葉桂貞
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,樂活中草藥栽培與養生應用（9：00～11：00）,葉桂貞
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,▲孔明車隊（13：00～16：00）,藍浩瑋
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,▲電影藝術咖啡館,賴輝珠 邱德超 范心如
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,▲國樂團,蔡玉蓉
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,▲健康趴趴走研習社,陳財發
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,▲巷弄裡的陽光－宜蘭人的生命故事,林玉桑
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,▲快樂二胡社,黃文亮
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,▲◎編織舞動原住民文化之美（19：20～21：20）,利珍妮卡兒
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,▲農業公益社－健康火龍果（大埔進階班）（9：30~11：30）,鐘常義
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,▲農業公益社－清溝農場,陳晃男
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,▲來宜蘭迺菜市場（單週的週三、週六上課）,方子維
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,▲春風歌仔戲劇社（19：30～21：30）,石惠君
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,新聞日語,林孟儀
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,從文法當中學會話  N4範圍,林孟儀
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,生活日語－基礎會話班,賴姲心
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,生活日語－初級班,賴姲心
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,日本歌謠巡禮A班,許發揚
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,韓文輕鬆學快樂說,王崴立
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,※實用越南語－進階班,阮錦繡
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,※越南語基礎會話,阮錦繡
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,面對老外如何開口 -- 初階實用美語會話,沈端陽
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,日本歌謠巡禮B班,許發揚
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,樂齡學電腦入門輕鬆學,吳建昌
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,來玩智慧型手機初級班,王偉
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,書法技藝研習,張太白
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,新蘭陽八景,戴比川
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,彩墨工筆花鳥畫A班,伍高明
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,彩墨工筆花鳥畫B班,伍高明
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,書法實用學,陳玨霖
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,學習書法技巧,張太白
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,綜合繪畫藝術,楊士霆
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,繪本風色鉛筆插畫入門,林書平
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,探索歌唱的技巧－初級一班,陳慧卿
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,探索歌唱的技巧－進階一班,陳慧卿
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,探索歌唱的技巧－初級二班,陳慧卿
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,二胡演奏與鑑賞－初級一班,王曉漢
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,二胡演奏與鑑賞－初級二班,王曉漢
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,電子琴好好玩,黃玟銨
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,爵士薩克斯風－進階,莊榮源
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,琵琶中阮班,王士綺
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,古箏演奏與賞析,張婷雅
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,四兩撥千斤之太極推手基礎班,曾祥柏
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,詠春拳基礎與運用,曾祥柏
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,養生經絡瑜珈,黃碧惠
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,熊氏太極拳˙氣功導引高級班,黃俊維
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,哈達瑜伽B班,滑韻婷
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,舞動佛拉明哥,蔡宜容
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,多面向脊椎螺旋運動（GYROKINESISR）（9週）,林宸瑢
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,國際標準舞－國標恰恰(套舞)+探戈(英式),林玉雲 邱坤生
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,百變印度舞,羅凱綺
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,國際標準舞(拉丁舞班)－倫巴(初級班)+吉魯巴,邱坤生 林玉雲
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,樂活瑜伽,賴素恬
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,彼拉提斯基礎班（20：20～21：20）,劉姿鷰
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,印度輔具瑜珈 療癒養生學,黃云庭
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,巴西舞蹈課程,陳瓊華
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,下午茶點心,李振富
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,咖啡分解釋,黃俊嵐
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,※蘭陽步道生態導覽羅東中階班,賴建丞
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,※魚菜共生Aquaponics農法,林琨堯
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,數位攝影美學－A班,林育德
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,數位攝影美學－B班,林育德
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,光影藝術-攝影美學,林坤德
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,量身打皂，好幸福！~進階班,江淑華
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,快樂學木工－進階班(雙週09:00~12:00、13:00~16:00),劉錦坤
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,◎泰雅傳統竹杯工藝製作（kbalay tayal na pnthaw）（12週）,廖信光
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,拼布藝術,吳月嬌
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,日本和諧粉彩創作班,莊佩珊
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,純銀黏土創作,韓賢靖
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,台灣鐵道輕旅行,彭彥哲
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,與香草說說話（二）,林素錦
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,台灣鐵道玩透透,彭彥哲
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,紓壓時光手作編織班,林桂麗
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,染染趣！,林美雲
109年第2期,宜蘭縣,宜蘭縣羅東社區大學,有趣的捏麵人（9週）,江彰模
