年度期別,縣市別,社區大學名稱,課程名稱,課程教師
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【實體】旗袍、女裝、設計打版製作,范萬順
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【實體】舊衣變新衣,林寶省
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【實體】※從德知道《老子》38-81章導讀,陳清淵
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【滾動】墨彩畫研究,詹惠美
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【實體】（封神演義）中的神與魔。,鍾耀寧
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【滾動】薩克斯風演奏—初級班,李宗澤
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【實體】※宜蘭海岸的聚落與地景實察,呂美玉
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【實體】生命禮俗—冠、婚、喪、祭的樂章,林清泉
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【滾動】生活之法律智慧,林國漳
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【滾動】生活實用不動產,邱明芳
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【實體】※宜蘭的自然環境、人文與生態保育,呂學麟
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【實體】※鳥類認識與觀察課程,吳俊德
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【實體】友善耕作農園,程超傑
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【滾動】台灣四季的中藥青草藥保健與展望C班,葉桂貞
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【實體】▲電影藝術咖啡館,賴輝珠
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,▲走讀歷史空間,陳財發
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【滾動】▲快樂民謠吉他社,陸軍聲
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,▲宜蘭社大志工隊,葉子菱
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【滾動】▲社區記者/宜蘭社大影像社,林琨堯
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,▲社區營造社,楊明修
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【滾動】▲風動薩克斯風重奏團,李宗澤
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,▲結頭份社區綠竹筍社,講師群
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【實體】▲生態農食社,李光平
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【滾動】▲銀髮養生律動社,程麗敏
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【滾動】▲邁向豐收～合作農場設計（單週）,夏靜漪
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【滾動】▲歡樂口琴社,尤碧玲
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【滾動】※越南語好說好學進階班,阮如庄
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【實體】進階日語,呂淑芳
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【實體】日文閱讀入門,呂淑芳
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【滾動】生活英文聊天趣,張菁菁
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【滾動】韓文輕鬆學快樂說—發音入門,王崴立
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【滾動】簡單日語進階1,游惠貞
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【滾動】※越南語好說好學基礎班,阮如庄
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【滾動】來玩智慧型手機初級班,王偉
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【滾動】手機＋筆記型電腦基礎操作（初級應用課程）,王偉
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【實體】宜蘭山水畫,張木村
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【滾動】書法技藝研習,張太白
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【實體】書法實用學,陳玨霖
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【實體】篆隸之美—進階,林鈺雰
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【實體】油畫與多元繪畫,王錦秀
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【滾動】有趣陶土小雕塑（基礎）,黃湘智
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【混成】快樂吹口琴,彭仁傑
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【滾動】木箱鼓（Cajon）成人的木箱鼓班（上）,高佳菁
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【滾動】經典歌唱班,李勝璋
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【滾動】簡易電子琴自彈自唱—初級班,莊奕銘
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【滾動】簡易電子琴自彈自唱—進階班,莊奕銘
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【混成】※輕鬆月琴彈唱班,葉文生
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【滾動】阿育吠陀脈輪與精油芳香照護,陳璟薽
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【滾動】從自然醫學談健康管理（二）,吳攀龍
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【實體】熊氏太極拳?氣功導引進階班,黃俊維
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【滾動】舞動佛拉明哥,蔡宜容
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【滾動】脊椎螺旋運動&筋膜放鬆抒壓,林宸瑢
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【滾動】能量瑜伽—B班,程麗敏
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【滾動】敦煌能量養生舞—輕羅小扇,黃靜蘭
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【實體】羽球同好社,蔡弘毅
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【實體】桌球入門A班,林傳智
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【實體】瑜伽從頭學,滑韻婷
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【滾動】四兩撥千斤之太極推手基礎班,曾祥柏
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【實體】健康舒活瑜伽,游金華
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【滾動】印度輔具瑜伽 療癒養生學,黃云庭
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【實體】手作的幸福美味,藍枝昌
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【實體】美味手工麵包（單週）,藍枝昌
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【實體】咖啡分解釋,黃俊嵐
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【實體】市井小吃,陳琪琮
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【實體】※蘭陽步道生態導覽宜蘭中階班,賴建丞
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【實體】台灣鐵道輕旅行A班,彭彥哲
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【實體】台灣鐵道輕旅行B班,彭彥哲
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【混成】光影藝術—攝影美學,林坤德
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【實體】手作好時光,李麗雲
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【滾動】打皂幸福趣～芳香新生活,江淑華
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【實體】快樂學木工—初級班（雙週）,劉錦坤
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【滾動】療癒粉彩畫,王德馨
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【實體】紓壓時光手作編織A班,林桂麗
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【實體】氣質美人古典舞,李宥琪
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【滾動】吉他彈唱輕鬆學—初級班,吳韋燁
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【滾動】※走踏宜蘭好山好水B班,吳位三
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【滾動】毛線編織簡易製圖入門班,張郡蓉
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【滾動】※走踏宜蘭好山好水A班,吳位三
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【實體】悠游水彩畫,藍榮賢
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【實體】宜蘭山水畫,張木村
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【實體】書法實用學,陳玨霖
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【實體】拼布技藝（頭城分班）,徐雅苓
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【實體】親子自然觀察高階班（頭城分班）,賴建丞
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【滾動】歌仔戲曲研習班—前場,陳聰文
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【滾動】歌仔戲曲研習班—後場,陳聰文
110年秋季班,宜蘭縣,宜蘭縣宜蘭社區大學,【滾動】合唱藝術歌唱班,姚玉娟
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,文學與生活,謝元寶
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,※緙（ㄎㄜˋ）繡（9週）,黃蘭葉
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,【線上】易經與人生：子平八字,吳建明
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,※曲曲哲哲談美學-II,鄭宇迪
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,宜蘭文化創意旅遊（單週）,莊文生
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,悠游水彩畫,藍榮賢
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,浪漫迷人的粉彩畫,潘勁瑞
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,Advancing English Conversation,Robert Sean Farnon
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,基礎英文,蘇煒
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,English Poetry and Song,Abbie Kirkpatrick
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,情境英文（初級）,林姝宛
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,二胡的演奏藝術－進階班,黃文亮
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,古箏彈奏藝術初級班,吳旻靜
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,古箏彈奏藝術高級班,吳旻靜
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,※從德知道《老子》38-81章導讀,陳清淵
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,※來聽老厝講故事,蔡明志
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,在旅行中品味世界之美,李惟陽
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,墨彩畫研究,詹惠美
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,※台語漢詩吟唱,許澤耀
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,老外最常用的美式口語,沈端陽
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,※蘭陽詩人、詩歌與詩社,龔必強
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,薩克斯風演奏－中級班,李宗澤
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,薩克斯風演奏—入門班,李宗澤
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,◎【線上】療心、談情、喝咖啡,胡敏華
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,二胡的演奏藝術－初級班,黃文亮
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,生活實用不動產,邱明芳
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,喪禮服務－禮儀師之養成班,林清泉
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,實用生活法律,游敏傑
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,※帶著相機去旅行做公益,林宗評
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,※植物賞析（高級班）—植物調查解說,陳建志
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,※植物賞析—植物調查解說,陳建志
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,※宜蘭的自然環境、人文與生態保育,呂學麟
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,※樂活園地健康蔬菜種植－大義,林芳澤
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,※樂活園地健康蔬菜種植－廣興A班,林芳澤
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,※樂活園地健康蔬菜種植－廣興B班,李明毅
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,※樂活園地健康蔬菜種植進階班－廣興C班,吳寶玉
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,台灣四季的中藥青草藥保健與展望A班,葉桂貞
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,樂活中草藥栽培與養生應用,葉桂貞
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,◎宜蘭步道學,徐銘謙
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,▲孔明車隊,藍浩瑋
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,▲跟著電影去旅行,賴輝珠
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,▲國樂團,蔡玉蓉
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,▲健康趴趴走研習社,陳財發
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,▲快樂二胡社,黃文亮
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,▲農業公益社－健康火龍果（大埔進階班）,鐘常義
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,▲農業公益社－清溝園區,陳晃男
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,▲哲學下午茶:柏拉圖的理想國及其他,鄭宇迪
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,【混成】▲來宜蘭迺菜市場（單週的週三、週六上課）,方子維
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,▲春風歌仔戲劇社,石惠君
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,【線上】新聞日語,林孟儀
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,【線上】日語會話_進階延伸,林孟儀
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,生活日語－基礎會話班,賴姲心
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,生活日語－初級班,賴姲心
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,日本歌謠巡禮A班,許發揚
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,※越南語基礎篇,阮錦繡
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,智慧手機智慧生活初級應用班,王偉
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,手機+筆電=智慧生活好幫手(初級應用課程),王偉
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,書法技藝研習,張太白
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,知竹知足,戴比川
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,彩墨工筆花鳥畫A班,伍高明
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,彩墨工筆花鳥畫B班,伍高明
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,書法實用學,陳玨霖
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,學習書法技巧,張太白
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,水墨媒材與線質應用,楊士霆
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,繪本風色鉛筆插畫入門,林書平
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,快樂民謠吉他班,陸軍聲
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,探索歌唱的技巧－初級一班,陳慧卿
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,探索歌唱的技巧－進階一班,陳慧卿
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,探索歌唱的技巧－初級二班,陳慧卿
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,二胡演奏與鑑賞－初級B班,王曉漢
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,電子琴好好玩,黃玟銨
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,琵琶柳阮班,王士綺
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,四兩撥千斤之太極推手基礎班,曾祥柏
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,詠春拳基礎與運用,曾祥柏
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,養生經絡瑜伽,黃碧惠
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,熊氏太極拳?氣功導引進階班,黃俊維
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,舞動佛拉明哥,蔡宜容
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,二十四式太極拳,謝進忠
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,國際標準舞－國標恰恰(套舞)+探戈(英式),邱坤生
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,百變印度舞,羅凱綺
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,初級吉魯巴與初級捷舞（八步）,邱坤生
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,樂活瑜伽,賴素恬
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,彼拉提斯基礎班,劉姿鷰
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,◎泰雅傳統舞蹈（初階）,廖珍琴
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,印度輔具瑜珈 療癒養生學,黃云庭
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,糕點與烘焙,李振富
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,咖啡分解釋,黃俊嵐
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,※蘭陽步道生態導覽羅東中階班,賴建丞
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,※魚菜共生X養蜂 友善環境循環農業課程,林琨堯
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,數位攝影美學－A班,林育德
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,數位攝影美學－B班,林育德
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,【混成】光影藝術—攝影美學,林坤德
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,量身打皂，好幸福！高階班,江淑華
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,快樂學木工－進階班,劉錦坤
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,拼布藝術,吳月嬌
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,蘭陽淺山山徑踏查（週三班）,張正勁
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,生活彩繪玩烙畫,李麗雲
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,台灣鐵道輕旅行,彭彥哲
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,台灣鐵道玩透透,彭彥哲
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,紓壓時光手作編織班,林桂麗
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,染染趣！,林美雲
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,◎泰雅傳統織帶機(初級)（12週）,彭秋玉
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,水與墨彩的關聯（蘇澳）,陳俐莉
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,▲幸福巷弄,林玉桑
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,四兩撥千斤的太極運用（基礎班）（蘇澳）,邱添財
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,塑身肚皮舞,鍾菱
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,簡單彈唱電子琴,陸敏雄
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,※台灣民俗文化推廣課程－歌仔戲班,張孟逸
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,敦煌能量養生舞-飛天散花,黃靜蘭
110年秋季班,宜蘭縣,宜蘭縣羅東社區大學,塑身肚皮舞-蘇澳,鍾菱
110年秋季班,桃園市,桃園市新楊平社區大學,哈達瑜伽,張美美
110年秋季班,桃園市,桃園市新楊平社區大學,㊣傳統客家民謠二胡,李勝波
110年秋季班,桃園市,桃園市新楊平社區大學,傳統客家民謠二胡,李勝波
110年秋季班,桃園市,桃園市新楊平社區大學,從頭學說英語初級,童淑華
110年秋季班,桃園市,桃園市新楊平社區大學,藝術插花,王淑蘭
110年秋季班,桃園市,桃園市新楊平社區大學,㊣客家文化探討(五折),徐貴榮
110年秋季班,桃園市,桃園市新楊平社區大學,書法藝術,陳綠文
110年秋季班,桃園市,桃園市新楊平社區大學,修復瑜珈初級,鄧羽芯
110年秋季班,桃園市,桃園市新楊平社區大學,愛健康瑜珈,鄧羽芯
110年秋季班,桃園市,桃園市新楊平社區大學,修復瑜珈初級,鄧羽芯
110年秋季班,桃園市,桃園市新楊平社區大學,修復瑜珈初級,鄧羽芯
110年秋季班,桃園市,桃園市新楊平社區大學,修復瑜珈初級,鄧羽芯
110年秋季班,桃園市,桃園市新楊平社區大學,快樂學素描,陳裕旻
110年秋季班,桃園市,桃園市新楊平社區大學,㊣太極拳氣功導引,劉秀銖
110年秋季班,桃園市,桃園市新楊平社區大學,舒心瑜珈,邱亭瑋
110年秋季班,桃園市,桃園市新楊平社區大學,舒心瑜珈,邱亭瑋
110年秋季班,桃園市,桃園市新楊平社區大學,客家建築與文化(五折),張偉德
110年秋季班,桃園市,桃園市新楊平社區大學,台灣生態與深度旅遊,黃哲鎮
110年秋季班,桃園市,桃園市新楊平社區大學,台灣生態與深度旅遊,黃哲鎮
110年秋季班,桃園市,桃園市新楊平社區大學,台灣生態與深度旅遊(五折),黃哲鎮
110年秋季班,桃園市,桃園市新楊平社區大學,㊣開心學烘焙,雷麗萍
110年秋季班,桃園市,桃園市新楊平社區大學,生活攝影美學,黃金文
110年秋季班,桃園市,桃園市新楊平社區大學,新黑皮水環境與巡守(保證金),黃金文
110年秋季班,桃園市,桃園市新楊平社區大學,多媒體影片製作與軟體應用,陳鑫
110年秋季班,桃園市,桃園市新楊平社區大學,養生瑜珈初級,黃玉連
110年秋季班,桃園市,桃園市新楊平社區大學,㊣養生瑜珈初級,黃玉連
110年秋季班,桃園市,桃園市新楊平社區大學,㊣養生瑜珈初級,黃玉連
110年秋季班,桃園市,桃園市新楊平社區大學,㊣公民新聞寫作(保證金),陳昆龍
110年秋季班,桃園市,桃園市新楊平社區大學,公民新聞與影片編修初級(保證金),陳昆龍
110年秋季班,桃園市,桃園市新楊平社區大學,智慧手機平板應用教學,葉榮森
110年秋季班,桃園市,桃園市新楊平社區大學,健康舒壓養生(保證金),游華香
110年秋季班,桃園市,桃園市新楊平社區大學,國際標準舞吉魯巴,曾美玲
110年秋季班,桃園市,桃園市新楊平社區大學,生活手機攝影美學,黃金文
110年秋季班,桃園市,桃園市新楊平社區大學,生活手機攝影美學,黃金文
110年秋季班,桃園市,桃園市新楊平社區大學,生活手機攝影美學,黃金文
110年秋季班,桃園市,桃園市新楊平社區大學,映像楊梅壢,黃金文
110年秋季班,桃園市,桃園市新楊平社區大學,輕鬆快樂玩口琴,翁林廷肇
110年秋季班,桃園市,桃園市新楊平社區大學,客家歌謠傳統與流行的融合(五折),羅茵茵
110年秋季班,桃園市,桃園市新楊平社區大學,走讀客庄茶文化,陳國任
110年秋季班,桃園市,桃園市新楊平社區大學,電腦軟硬體維修(保證金),張其傑
110年秋季班,桃園市,桃園市新楊平社區大學,國畫花鳥藝術,許瑞娥
110年秋季班,桃園市,桃園市新楊平社區大學,墨手成花國畫藝術,許瑞娥
110年秋季班,桃園市,桃園市新楊平社區大學,水墨藝術品墨國畫藝術,許瑞娥
110年秋季班,桃園市,桃園市新楊平社區大學,素描藝術,許瑞娥
110年秋季班,桃園市,桃園市新楊平社區大學,手工皂與保養品,姜?如
110年秋季班,桃園市,桃園市新楊平社區大學,現代流行樂南胡演奏,楊心彤
110年秋季班,桃園市,桃園市新楊平社區大學,現代流行樂南胡演奏,楊心彤
110年秋季班,桃園市,桃園市新楊平社區大學,現代流行樂南胡演奏,楊心彤
110年秋季班,桃園市,桃園市新楊平社區大學,生活瑜伽,陳瑞琴
110年秋季班,桃園市,桃園市新楊平社區大學,生活瑜伽,陳瑞琴
110年秋季班,桃園市,桃園市新楊平社區大學,㊣證券基金權證投資分析,彭秀蓉
110年秋季班,桃園市,桃園市新楊平社區大學,水電及家電維修,游啟賢
110年秋季班,桃園市,桃園市新楊平社區大學,水電及家電維修,游啟賢
110年秋季班,桃園市,桃園市新楊平社區大學,二胡演奏進階,徐羽嫺
110年秋季班,桃園市,桃園市新楊平社區大學,二胡演奏,徐羽嫺
110年秋季班,桃園市,桃園市新楊平社區大學,二胡演奏中級,徐羽嫺
110年秋季班,桃園市,桃園市新楊平社區大學,輕鬆學客家纏花(五折),謝玉環
110年秋季班,桃園市,桃園市新楊平社區大學,健康動動和太鼓,溫家鳳
110年秋季班,桃園市,桃園市新楊平社區大學,異國風東方舞藝術,曾湘玲
110年秋季班,桃園市,桃園市新楊平社區大學,國際標準舞捷舞,張湘羚
110年秋季班,桃園市,桃園市新楊平社區大學,健康瑜珈,余秀春
110年秋季班,桃園市,桃園市新楊平社區大學,健康瑜珈,余秀春
110年秋季班,桃園市,桃園市新楊平社區大學,健康瑜珈,余秀春
110年秋季班,桃園市,桃園市新楊平社區大學,養生塑身瑜珈,李靖英
110年秋季班,桃園市,桃園市新楊平社區大學,健康瑜珈,余秀春
110年秋季班,桃園市,桃園市新楊平社區大學,養生塑身瑜珈,李靖英
110年秋季班,桃園市,桃園市新楊平社區大學,身心靈養生塑身瑜珈,李靖英
110年秋季班,桃園市,桃園市新楊平社區大學,太極傳統導引養生藝術,郭素真
110年秋季班,桃園市,桃園市新楊平社區大學,人際關係與溝通技巧,張佳葳
110年秋季班,桃園市,桃園市新楊平社區大學,養生塑身瑜珈初級,邱住安
110年秋季班,桃園市,桃園市新楊平社區大學,手工皂與保養品輕鬆學,李憶慈
110年秋季班,桃園市,桃園市新楊平社區大學,手工皂與保養品輕鬆學,李憶慈
110年秋季班,桃園市,桃園市新楊平社區大學,藝術插花,熊玉枝
110年秋季班,桃園市,桃園市新楊平社區大學,敦煌舞初級,熊玉枝
110年秋季班,桃園市,桃園市新楊平社區大學,體適能有氧塑身瑜珈,簡明臻
110年秋季班,桃園市,桃園市新楊平社區大學,花道藝術,紀月嬌
110年秋季班,桃園市,桃園市新楊平社區大學,旅遊英文與文化探討初級,吳紹懋
110年秋季班,桃園市,桃園市新楊平社區大學,經絡舒壓養生,周欽賢
110年秋季班,桃園市,桃園市新楊平社區大學,舒壓保健與養生,賴昱興
110年秋季班,桃園市,桃園市新楊平社區大學,流行運動舞及動感排舞,董台蘭
110年秋季班,桃園市,桃園市新楊平社區大學,㊣舞動抗力球,吳明香
110年秋季班,桃園市,桃園市新楊平社區大學,動感排舞達人,董台蘭
110年秋季班,桃園市,桃園市新楊平社區大學,玩弄階梯,吳明香
110年秋季班,桃園市,桃園市新楊平社區大學,㊣階梯有氧排舞,吳明香
110年秋季班,桃園市,桃園市新楊平社區大學,㊣體適能階梯有氧,吳明香
