年度期別,縣市別,社區大學名稱,課程名稱,課程教師
108年第2期,彰化縣,彰化縣二社田社區大學,楷書初階,林姮芬
108年第2期,彰化縣,彰化縣二社田社區大學,蝶古巴特立體黏土風景畫,莊貽安
108年第2期,彰化縣,彰化縣二社田社區大學,社交舞基礎,陳麗杏
108年第2期,彰化縣,彰化縣二社田社區大學,鄭子太極拳37式+氣功八段錦 ,余添益
108年第2期,彰化縣,彰化縣二社田社區大學,達摩回春不老術,徐家聰
108年第2期,彰化縣,彰化縣二社田社區大學,流行鍵盤彈唱,蘇俊琪
108年第2期,彰化縣,彰化縣二社田社區大學,哈達經絡養生瑜珈：田小班,謝絲珮
108年第2期,彰化縣,彰化縣二社田社區大學,楷書入門A,林姮芬
108年第2期,彰化縣,彰化縣二社田社區大學,楷書入門B,林姮芬
108年第2期,彰化縣,彰化縣二社田社區大學,銀髮族健康體適能A,王顯民
108年第2期,彰化縣,彰化縣二社田社區大學,銀髮族健康體適能B,王顯民
108年第2期,彰化縣,彰化縣二社田社區大學,輕食料理A,黃小莉
108年第2期,彰化縣,彰化縣二社田社區大學,輕食料理B,黃小莉
108年第2期,彰化縣,彰化縣二社田社區大學,老農藝術創作：中潭班,莊貽安
108年第2期,彰化縣,彰化縣二社田社區大學,國台語歌唱技巧：榮家班,蔡淑雲
108年第2期,彰化縣,彰化縣二社田社區大學,在地廟埕文化推廣：舊街班,蕭彥勇
108年第2期,彰化縣,彰化縣二社田社區大學,達摩回春術：正義班,徐家聰
108年第2期,彰化縣,彰化縣二社田社區大學,氣球造型DIY：中路班,黃彩惠
108年第2期,彰化縣,彰化縣二社田社區大學,國台語歌唱技巧：東源班,蔡淑雲
108年第2期,彰化縣,彰化縣二社田社區大學,達摩回春術：福田班,徐家聰
108年第2期,彰化縣,彰化縣二社田社區大學,宗祠文化推廣：新庄班,蕭彥勇
108年第2期,新竹市,新竹市竹塹社區大學,環境資源及社區遊憩-竹塹環境生態與永續社區,張新民
108年第2期,新竹市,新竹市竹塹社區大學,日語進階二(J7),賴薇如
108年第2期,新竹市,新竹市竹塹社區大學,男女美容美髮乙丙級證照與影視角色髮妝造型,賴草
108年第2期,新竹市,新竹市竹塹社區大學,想像力插畫創作與塗鴉：油性粉彩(蠟筆)篇,陳玄齡
108年第2期,新竹市,新竹市竹塹社區大學,手工皮件-初階,毛雪素
108年第2期,新竹市,新竹市竹塹社區大學,美甲凝膠創業延伸進階11/14開課,林淑玲(林亮)
108年第2期,新竹市,新竹市竹塹社區大學,養心瑜珈(A)晚班,王慈惠
108年第2期,新竹市,新竹市竹塹社區大學,養心瑜珈(B)日班（延至9/17開課）,王慈惠
108年第2期,新竹市,新竹市竹塹社區大學,水太極～太極導引養生藝術,吳慧玲
108年第2期,新竹市,新竹市竹塹社區大學,日語讀書會（全日文上課）,米山?介
108年第2期,新竹市,新竹市竹塹社區大學,歡唱日語卡拉ok,米山?介
108年第2期,新竹市,新竹市竹塹社區大學,日語初級J4(大家的日本語13-18課),米山?介
108年第2期,新竹市,新竹市竹塹社區大學,日語入門,米山?介
108年第2期,新竹市,新竹市竹塹社區大學,筆歌墨舞-行書篇（日班）,顧瑞鈴
108年第2期,新竹市,新竹市竹塹社區大學,Fun 鬆做瑜珈B班,李美慧
108年第2期,新竹市,新竹市竹塹社區大學,魔力塑身:健身有氧舞蹈,彭琴娥
108年第2期,新竹市,新竹市竹塹社區大學,歌唱藝術與養生---新竹市竹塹社區大學合唱團推廣課程,駱正榮
108年第2期,新竹市,新竹市竹塹社區大學,歡唱卡拉OK(A) ,駱正榮
108年第2期,新竹市,新竹市竹塹社區大學,歡唱卡拉OK(B) ,駱正榮
108年第2期,新竹市,新竹市竹塹社區大學,Fun 鬆做瑜珈C班,李美慧
108年第2期,新竹市,新竹市竹塹社區大學,Fun 鬆做瑜珈D班,李美慧
108年第2期,新竹市,新竹市竹塹社區大學,文字之美-行書篇,顧瑞鈴
108年第2期,新竹市,新竹市竹塹社區大學,傳統手作木工榫接傳承班,沈安?
108年第2期,新竹市,新竹市竹塹社區大學,畫(話)遊竹塹-帶枝筆玩新竹,官慧文
108年第2期,新竹市,新竹市竹塹社區大學,破解法人投資秘技應用,?延正
108年第2期,新竹市,新竹市竹塹社區大學,生活花藝創作,林予竹
108年第2期,新竹市,新竹市竹塹社區大學,親子武術太極,孫文良
108年第2期,新竹市,新竹市竹塹社區大學,一起玩多肉植物,葉慈青
108年第2期,新竹市,新竹市竹塹社區大學,美甲凝膠創業入門班,林淑玲(林亮)
108年第2期,新竹市,新竹市竹塹社區大學,快樂學台語入門,許世南
108年第2期,新竹市,新竹市竹塹社區大學,快樂學桌球(週一班),林仲雲
108年第2期,新竹市,新竹市竹塹社區大學,實用生活美語,汪純卉
108年第2期,新竹市,新竹市竹塹社區大學,初級生活美語,汪純卉
108年第2期,新竹市,新竹市竹塹社區大學,社區微電影探索,鄒立仁
108年第2期,新竹市,新竹市竹塹社區大學,FUN鬆做瑜珈E班,李美慧
108年第2期,新竹市,新竹市竹塹社區大學,從當代電影看世界文化--中國帝王(1),劉河北
108年第2期,新竹市,新竹市竹塹社區大學,office文書編輯與雲端應用,鄭錚樺
108年第2期,新竹市,新竹市竹塹社區大學,影像編修與多媒體剪輯,鄭錚樺
108年第2期,新竹市,新竹市竹塹社區大學,太極導引養生藝術(三),黃藍穎
108年第2期,新竹市,新竹市竹塹社區大學,鄭子簡易太極拳初階,黃藍穎
108年第2期,新竹市,新竹市竹塹社區大學,太極導引養生藝術(六),黃藍穎
108年第2期,新竹市,新竹市竹塹社區大學,輕鬆玩音樂～多媒體科技應用一點通,孫瑩潔
108年第2期,新竹市,新竹市竹塹社區大學,婦女生活法律權益與案例,劉興振
108年第2期,新竹市,新竹市竹塹社區大學,手工皂帶來美好生活,田宜珍
108年第2期,新竹市,新竹市竹塹社區大學,手工皂渲染WonderLand,田宜珍
108年第2期,新竹市,新竹市竹塹社區大學,美睫好好玩,羅筱芸
108年第2期,新竹市,新竹市竹塹社區大學,太極氣功與養生調理,鄭功永
108年第2期,新竹市,新竹市竹塹社區大學,竹塹海洋山林環境生態與人文小旅行,鄭國馨
108年第2期,新竹市,新竹市竹塹社區大學,丙級麵包證照班,張秀蓮
108年第2期,新竹市,新竹市竹塹社區大學,丙級蛋糕證照班,張秀蓮
108年第2期,新竹市,新竹市竹塹社區大學,桃竹苗古道探索-初級A,古道講師群（廖東山）
108年第2期,新竹市,新竹市竹塹社區大學,中式點心&歐式麵包動手作,張秀蓮
108年第2期,新竹市,新竹市竹塹社區大學,投資理財紮根學(猶太篇),高瑋君
108年第2期,新竹市,新竹市竹塹社區大學,桃竹苗古道探索-初級B,古道講師群（廖東山）
108年第2期,新竹市,新竹市竹塹社區大學,舊衣魔法大改造,戴碧芳
108年第2期,新竹市,新竹市竹塹社區大學,桃竹苗古道探索-中級C,古道講師群（廖東山）
108年第2期,新竹市,新竹市竹塹社區大學,桃竹苗古道探索-初級C,古道講師群（廖東山）
108年第2期,新竹市,新竹市竹塹社區大學,桃竹苗古道探索-初級D,古道講師群（廖東山）
108年第2期,新竹市,新竹市竹塹社區大學,桃竹苗古道探索-中級E,古道講師群（廖東山）
108年第2期,新竹市,新竹市竹塹社區大學,桃竹苗古道探索-初級E,古道講師群（廖東山）
108年第2期,新竹市,新竹市竹塹社區大學,桃竹苗古道探索-高級A,古道講師群（廖東山）
108年第2期,新竹市,新竹市竹塹社區大學,桃竹苗古道探索-初級F,古道講師群（廖東山）
108年第2期,新竹市,新竹市竹塹社區大學,桃竹苗古道探索-初級G,古道講師群（廖東山）
108年第2期,新竹市,新竹市竹塹社區大學,桃竹苗古道探索-中級A,古道講師群（廖東山）
108年第2期,新竹市,新竹市竹塹社區大學,桃竹苗古道探索-中級B,古道講師群（廖東山）
108年第2期,新竹市,新竹市竹塹社區大學,桃竹苗古道探索-中級D,古道講師群（廖東山）
108年第2期,新竹市,新竹市竹塹社區大學,太極導引養生藝術,沈芳如
108年第2期,新竹市,新竹市竹塹社區大學,小提琴輕鬆入門（週一班）,沈芸萱
108年第2期,新竹市,新竹市竹塹社區大學,小提琴輕鬆入門（週六班）,沈芸萱
108年第2期,新竹市,新竹市竹塹社區大學,西班牙佛拉明哥舞（初階班）,張瑞梅
108年第2期,新竹市,新竹市竹塹社區大學,西班牙佛拉明哥舞（中階班）,張瑞梅
108年第2期,新竹市,新竹市竹塹社區大學,實用生活美語會話一路通,余美玲
108年第2期,新竹市,新竹市竹塹社區大學,關係療癒-表達性藝術治療課程,伍淑蘭
108年第2期,新竹市,新竹市竹塹社區大學,樂活拼貼輕鬆學,游千儀
108年第2期,新竹市,新竹市竹塹社區大學,烏克麗麗彈唱與演奏進階,林言齡
108年第2期,新竹市,新竹市竹塹社區大學,烏克麗麗彈唱與演奏入門,林言齡
108年第2期,新竹市,新竹市竹塹社區大學,抒壓生活陶藝,梁素真
108年第2期,新竹市,新竹市竹塹社區大學,國畫基礎－山水篇,張美卿
108年第2期,新竹市,新竹市竹塹社區大學,快樂學越南語（新住民及家人免學分費）,杜氏明玉
108年第2期,新竹市,新竹市竹塹社區大學,用水彩去旅行-初階,羅茵
108年第2期,新竹市,新竹市竹塹社區大學,輕水彩好生活,羅茵
108年第2期,新竹市,新竹市竹塹社區大學,城市速寫,劉佳琪
108年第2期,新竹市,新竹市竹塹社區大學,靜心寫書法A（魏碑篇）,黃綠堂
108年第2期,新竹市,新竹市竹塹社區大學,靜心寫書法B（魏碑篇）,黃綠堂
108年第2期,新竹市,新竹市竹塹社區大學,鄉詩俚諺采風晴：古典詩文吟唱、賞析、創作,武麗芳
108年第2期,新竹市,新竹市竹塹社區大學,活動主持與魅力口才,李香蘭
108年第2期,新竹市,新竹市竹塹社區大學,陶藝與生活,葉佐燁
108年第2期,新竹市,新竹市竹塹社區大學,有氧呼吸養生塑身,吳宜諮
108年第2期,新竹市,新竹市竹塹社區大學,手作古童玩,洪山火
108年第2期,新竹市,新竹市竹塹社區大學,帶著色鉛筆去旅行,翁元俊
108年第2期,新竹市,新竹市竹塹社區大學,舒活有氧球瑜珈,陳金針
108年第2期,新竹市,新竹市竹塹社區大學,古典音樂賞析-音樂藝術與文化,黃瓊慧
108年第2期,新竹市,新竹市竹塹社區大學,居家水電維修與實作-基礎,廖元亨
108年第2期,新竹市,新竹市竹塹社區大學,居家水電維修與實作-進階,廖元亨
108年第2期,新竹市,新竹市竹塹社區大學,外交官帶你透視鮮為人知的國際局勢,陳順芳
108年第2期,新竹市,新竹市竹塹社區大學,一定要探訪的竹塹城文史秘境,許育綸
108年第2期,新竹市,新竹市竹塹社區大學,點心自家作,余瓊花
108年第2期,新竹市,新竹市竹塹社區大學,社區風味西點製作,余瓊花
108年第2期,新竹市,新竹市竹塹社區大學,長青台語歌唱班,何桂華
108年第2期,新竹市,新竹市竹塹社區大學,向大自然學設計： 社會性樸門與適切科技,陳璿妃
108年第2期,新竹市,新竹市竹塹社區大學,竹塹文學選：木麻黃的故事,范文芳
108年第2期,新竹市,新竹市竹塹社區大學,經典歌劇賞析,高玉立
108年第2期,新竹市,新竹市竹塹社區大學,做個不被孩子討厭的父母～親子學堂,沈燕芳
108年第2期,新竹市,新竹市竹塹社區大學,微笑天使－學手語遊竹塹,張惠美
108年第2期,新竹市,新竹市竹塹社區大學,快樂玩攝影,江乾元
108年第2期,新竹市,新竹市竹塹社區大學,美式排舞 Line Dance (單人舞)初階班,鄭惠月
108年第2期,新竹市,新竹市竹塹社區大學,易經開門,胡九蟬
108年第2期,新竹市,新竹市竹塹社區大學,實用養生推拿,陳奕宏
108年第2期,新竹市,新竹市竹塹社區大學,養生太極拳,陳奕宏
108年第2期,新竹市,新竹市竹塹社區大學,大家來學外丹功,蔡宏益
108年第2期,新竹市,新竹市竹塹社區大學,微笑天使-有愛不孤單-友善關懷訪視培力,徐聖閔
108年第2期,新竹市,新竹市竹塹社區大學,微笑天使-二胡演奏與賞析進階,林珮育
108年第2期,新竹市,新竹市竹塹社區大學,居家設計與生活美學,李奕樵
108年第2期,新竹市,新竹市竹塹社區大學,中醫養生保健,徐麗鳳
108年第2期,新竹市,新竹市竹塹社區大學,"國標社交舞C上午班(森巴,華爾茲)",曾妙月
108年第2期,新竹市,新竹市竹塹社區大學,"國標社交舞B下午班(探戈,吉魯巴)",曾妙月
108年第2期,新竹市,新竹市竹塹社區大學,"國標社交舞A中午班(恰恰恰,騷沙)",曾妙月
108年第2期,新竹市,新竹市竹塹社區大學,新住民中文班-初級,林瓊玉
108年第2期,新竹市,新竹市竹塹社區大學,新住民中文班-高級B,林瓊玉
108年第2期,新竹市,新竹市竹塹社區大學,新住民中文班-高級A,劉慧敏
108年第2期,新竹市,新竹市竹塹社區大學,芳香經絡心靈舒活課程（經絡拳）,陳翠菊
108年第2期,新竹市,新竹市竹塹社區大學,經絡按摩,陳翠菊
108年第2期,新竹市,新竹市竹塹社區大學,社區協力農場實作-港北社區（香草公園）,黃憲弘（黑面）
108年第2期,新竹市,新竹市竹塹社區大學,社區游於藝 – 話竹塹、識生態、享美食,曾昭?
108年第2期,新竹市,新竹市竹塹社區大學,胡琴入門,姜竣耀
108年第2期,新竹市,新竹市竹塹社區大學,運動休閒舞蹈,張恭源
108年第2期,新竹市,新竹市竹塹社區大學,古箏演奏A,陳美利
108年第2期,新竹市,新竹市竹塹社區大學,古箏演奏B,陳美利
108年第2期,新竹市,新竹市竹塹社區大學,古箏演奏C,陳美利
108年第2期,新竹市,新竹市竹塹社區大學,基礎素描,郭聖育
108年第2期,新竹市,新竹市竹塹社區大學,微笑天使－戀戀咖啡香,鄭佳琦
108年第2期,新竹市,新竹市竹塹社區大學,異國融合肚皮舞,王子瑞舞團師資
108年第2期,新竹市,新竹市竹塹社區大學,社區協力農場實作（三）: 永續性設計與生產,陳建泰
108年第2期,雲林縣,雲林縣山線社區大學,佛朗明哥舞蹈入門班,許友俞
108年第2期,雲林縣,雲林縣山線社區大學,PM2.5懸浮微粒與STREET JAZZ舞蹈的對話,程暐傑
108年第2期,雲林縣,雲林縣山線社區大學,資訊生活有機網-手機。簡報。影像與商品行銷,林權祥
108年第2期,雲林縣,雲林縣山線社區大學,運動舞蹈初級班,吳怡華
108年第2期,雲林縣,雲林縣山線社區大學,生活藝術拼布,李昭錦
108年第2期,雲林縣,雲林縣山線社區大學,陶笛輕鬆學,廖美蕙
108年第2期,雲林縣,雲林縣山線社區大學,攝影與生活,紅連明
108年第2期,雲林縣,雲林縣山線社區大學,美好人生-葡萄酒認識與品評,趙元才
108年第2期,雲林縣,雲林縣山線社區大學,樂活社區米食與文化,葉麗雲
108年第2期,雲林縣,雲林縣山線社區大學,太極拳養生氣功基礎班-斗六,"江淑珍,劉榮輝"
108年第2期,雲林縣,雲林縣山線社區大學,社區綠園道˙巷弄學堂工作坊,王銘洲
108年第2期,雲林縣,雲林縣山線社區大學,運動休閒籃球,林志興
108年第2期,雲林縣,雲林縣山線社區大學,書法與生活進階,阮威旭
108年第2期,雲林縣,雲林縣山線社區大學,社交休閒舞&拉丁舞班,黃玉鍊
108年第2期,雲林縣,雲林縣山線社區大學,自然素材泥塑坊,黃麗真
108年第2期,雲林縣,雲林縣山線社區大學,從村落美學看環境變遷-農村水圳工作坊,"黃莉婷,廖志聰,陳家慧"
108年第2期,雲林縣,雲林縣山線社區大學,粉彩基礎班,黃雅文
108年第2期,雲林縣,雲林縣山線社區大學,雲林溪流域共學趣讀書會,"張妙祝,黃莉婷,蔡孟言"
108年第2期,雲林縣,雲林縣山線社區大學,創意生活木工藝,魏明仕
108年第2期,雲林縣,雲林縣山線社區大學,台灣文化史-雲林文化讀書會,簡炯仁
