年度期別,縣市別,社區大學名稱,據點名稱,據點地址
109年秋季班 ( 含暑期班 ),桃園市,桃園市新楊平社區大學,平鎮平興國小,平鎮區廣泰路168號
109年秋季班 ( 含暑期班 ),桃園市,桃園市新楊平社區大學,埔心楊光國民中小學,楊梅區瑞溪路一段88號
109年秋季班 ( 含暑期班 ),桃園市,桃園市新楊平社區大學,新屋埔頂國小,新屋區中華南路二段50號
109年秋季班 ( 含暑期班 ),桃園市,桃園市新楊平社區大學,新屋後庄活動中心,新屋區後庄村東福路二段515號
109年秋季班 ( 含暑期班 ),桃園市,桃園市新楊平社區大學,楊梅上湖活動中心,楊梅區上湖里楊湖路三段679之1號
109年秋季班 ( 含暑期班 ),桃園市,桃園市新楊平社區大學,平鎮271講堂,平鎮區德育路271號
109年秋季班 ( 含暑期班 ),桃園市,桃園市新楊平社區大學,平鎮北勢社區活動中心,平鎮區振平街153號
109年秋季班 ( 含暑期班 ),桃園市,桃園市新楊平社區大學,平鎮婦幼館,平鎮區廣成街10號
109年秋季班 ( 含暑期班 ),桃園市,桃園市新楊平社區大學,廣仁里集會所,平鎮區新光路65巷50號二樓
109年秋季班 ( 含暑期班 ),桃園市,桃園市新楊平社區大學,東勢社區活動中心,平鎮區東勢里金陵路五段55號
109年秋季班 ( 含暑期班 ),桃園市,桃園市新楊平社區大學,平鎮平興國小,平鎮區廣泰路168號
109年秋季班 ( 含暑期班 ),桃園市,桃園市新楊平社區大學,平鎮鎮興里集會所,平鎮區中興路平鎮段229號
109年秋季班 ( 含暑期班 ),桃園市,桃園市新楊平社區大學,平鎮忠貞國小,平鎮區龍南路315號
109年秋季班 ( 含暑期班 ),桃園市,桃園市新楊平社區大學,平鎮三安集會所,平鎮區平東路203號
109年秋季班 ( 含暑期班 ),桃園市,桃園市新楊平社區大學,平鎮國中,平鎮區振興路2號
109年秋季班 ( 含暑期班 ),桃園市,桃園市新楊平社區大學,平鎮國中,平鎮區振興路2號
109年秋季班 ( 含暑期班 ),桃園市,桃園市新楊平社區大學,協進會辦公室,中壢區永樂路21號
109年秋季班 ( 含暑期班 ),桃園市,桃園市新楊平社區大學,埔心瑞埔國小 ,楊梅區中興路133號
109年秋季班 ( 含暑期班 ),桃園市,桃園市新楊平社區大學,埔心瑞塘活動中心,楊梅區瑞塘里四維二路20號
109年秋季班 ( 含暑期班 ),桃園市,桃園市新楊平社區大學,富岡講堂,富岡中華街45號
109年秋季班 ( 含暑期班 ),桃園市,桃園市新楊平社區大學,富岡國小,楊梅區豐野里中正路147號
109年秋季班 ( 含暑期班 ),桃園市,桃園市桃園社區大學,光影文化館-第一研習室,桃園市桃園區埔新路12號2樓
109年秋季班 ( 含暑期班 ),桃園市,桃園市桃園社區大學,光影文化館-第二研習室,桃園市桃園區埔新路12號2樓
109年秋季班 ( 含暑期班 ),桃園市,桃園市桃園社區大學,光影文化館-第三研習室,桃園市桃園區埔新路12號2樓
109年秋季班 ( 含暑期班 ),桃園市,桃園市桃園社區大學,光影文化館-電腦教室,桃園市桃園區埔新路12號2樓
109年秋季班 ( 含暑期班 ),桃園市,桃園市桃園社區大學,光影文化館-排練室(舞蹈),桃園市桃園區埔新路12號四樓
109年秋季班 ( 含暑期班 ),桃園市,桃園市桃園社區大學,寶慶里豪情世家社區,桃園市桃園區同德七街46-108號
109年秋季班 ( 含暑期班 ),桃園市,桃園市桃園社區大學,寶慶里阿曼社區,桃園市桃園區同德五街295號
109年秋季班 ( 含暑期班 ),桃園市,桃園市桃園社區大學,永康公園活動中心,桃園市桃園區中正五街315號
109年秋季班 ( 含暑期班 ),桃園市,桃園市桃園社區大學,西門國小,桃園市桃園區莒光街15號
109年秋季班 ( 含暑期班 ),桃園市,桃園市桃園社區大學,長青學苑,桃園市桃園區民權路32號7樓
109年秋季班 ( 含暑期班 ),桃園市,桃園市桃園社區大學,長青學苑,桃園市桃園區民權路32號7樓
109年秋季班 ( 含暑期班 ),桃園市,桃園市桃園社區大學,舞瑜伽養生協會,桃園市桃園區永安北路439號
109年秋季班 ( 含暑期班 ),桃園市,桃園市桃園社區大學,福豐國中,桃園市桃園區延平路326號
109年秋季班 ( 含暑期班 ),桃園市,桃園市桃園社區大學,捏捏魔法烘焙屋,桃園市桃園區正康三街275號
109年秋季班 ( 含暑期班 ),桃園市,桃園市桃園社區大學,咖啡先生,桃園市桃園區力行路22號1樓
109年秋季班 ( 含暑期班 ),桃園市,桃園市桃園社區大學,陽明公園活動中心,桃園市桃園區介壽路199號
109年秋季班 ( 含暑期班 ),桃園市,桃園市桃園社區大學,蘇菲烘焙坊,桃園市桃園區南平路470號3樓
109年秋季班 ( 含暑期班 ),桃園市,桃園市桃園社區大學,五中聯合活動中心,桃園市桃園區中平路118號
109年秋季班 ( 含暑期班 ),桃園市,桃園市桃園社區大學,信光古箏教室,桃園市桃園區信光路28號1樓
109年秋季班 ( 含暑期班 ),桃園市,桃園市桃園社區大學,市府學習中心,桃園市桃園區中山路658巷4弄3號
109年秋季班 ( 含暑期班 ),桃園市,桃園市桃園社區大學,寶安里辦公處,桃園市桃園區永安北路399號
109年秋季班 ( 含暑期班 ),桃園市,桃園市桃園社區大學,同德活動中心,桃園市桃園區永安北路500號
109年秋季班 ( 含暑期班 ),桃園市,桃園市桃園社區大學,中聖里辦公處,桃園市桃園區宏昌六街316號
109年秋季班 ( 含暑期班 ),桃園市,桃園市桃園社區大學,冠桃園社區,桃園市桃園區國際路一段1177號
109年秋季班 ( 含暑期班 ),桃園市,桃園市桃園社區大學,建國里集會所,桃園市桃園區建成街88號
109年秋季班 ( 含暑期班 ),桃園市,桃園市桃園社區大學,長安里服務處,桃園市桃園區愛二街48號
109年秋季班 ( 含暑期班 ),桃園市,桃園市桃園社區大學,璟養身瑜珈教室,桃園市桃園區永安北路372號2樓
109年秋季班 ( 含暑期班 ),桃園市,桃園市桃園社區大學,紐約廣場社區,桃園市桃園區國聖一街2號
109年秋季班 ( 含暑期班 ),桃園市,桃園市桃園社區大學,南門國小,桃園市桃園區復興路303號
109年秋季班 ( 含暑期班 ),桃園市,桃園市桃園社區大學,建國國小,桃園市桃園區昆明路95號
109年秋季班 ( 含暑期班 ),桃園市,桃園市中壢社區大學,中壢家商,桃園市中壢區德育路36號
109年秋季班 ( 含暑期班 ),桃園市,桃園市中壢社區大學,新明國中,桃園市中壢區中正路487巷18號
109年秋季班 ( 含暑期班 ),桃園市,桃園市中壢社區大學,新街國小,桃園市中壢區延平路176號
109年秋季班 ( 含暑期班 ),桃園市,桃園市中壢社區大學,中平國小,桃園市中壢區過嶺里雙福路12號
109年秋季班 ( 含暑期班 ),桃園市,桃園市中壢社區大學,過嶺社區活動中心,桃園市中壢區雙福路9號
109年秋季班 ( 含暑期班 ),桃園市,桃園市中壢社區大學,新明國小,桃園市中央西路2段97號
109年秋季班 ( 含暑期班 ),桃園市,桃園市中壢社區大學,大園國小,桃園市大園區中正東路160號
109年秋季班 ( 含暑期班 ),桃園市,桃園市中壢社區大學,龍平里集會所,桃園市中壢區龍江路99號
109年秋季班 ( 含暑期班 ),桃園市,桃園市中壢社區大學,草漯國小,桃園市觀音區草新里2鄰新生路1462號
109年秋季班 ( 含暑期班 ),桃園市,桃園市中壢社區大學,草新社區活動中心,桃園市觀音區草新里新生路1148號
109年秋季班 ( 含暑期班 ),桃園市,桃園市中壢社區大學,內壢復華教室,桃園市中壢區復華一街32號
109年秋季班 ( 含暑期班 ),桃園市,桃園市中壢社區大學,內壢國中,桃園市中壢區復華一街108號
109年秋季班 ( 含暑期班 ),桃園市,桃園市中壢社區大學,內壢國小,桃園市中壢區福德路20號
109年秋季班 ( 含暑期班 ),桃園市,桃園市中壢社區大學,自強國中,桃園市中壢區榮民路80號
109年秋季班 ( 含暑期班 ),桃園市,桃園市八德社區大學,大成國中,桃園市八德區忠勇街12號 
109年秋季班 ( 含暑期班 ),桃園市,桃園市八德社區大學, 大成國小,桃園市八德區廣福路31號
109年秋季班 ( 含暑期班 ),桃園市,桃園市八德社區大學, 瑞豐國小,桃園市八德區介壽路2段933巷40號
109年秋季班 ( 含暑期班 ),桃園市,桃園市八德社區大學, 八德國中,桃園市八德區興豐路321號
109年秋季班 ( 含暑期班 ),桃園市,桃園市八德社區大學, 茄苳國小,桃園市八德區永豐路155號
109年秋季班 ( 含暑期班 ),桃園市,桃園市八德社區大學, 正福社區活動中心,桃園市八德區大正里大福街29號
109年秋季班 ( 含暑期班 ),桃園市,桃園市八德社區大學, 大溪國小,桃園市大溪區登龍路19號
109年秋季班 ( 含暑期班 ),桃園市,桃園市八德社區大學, 仁和國中,桃園市大溪區仁愛里廟前6之1號
109年秋季班 ( 含暑期班 ),桃園市,桃園市八德社區大學,大溪地游泳池,桃園市大溪區仁愛里埔頂街188號 
109年秋季班 ( 含暑期班 ),桃園市,桃園市八德社區大學, 大溪愛鎮協會,桃園市大溪區中山路30號
109年秋季班 ( 含暑期班 ),桃園市,桃園市八德社區大學, 龍星國小,桃園市龍潭區中正路269號
109年秋季班 ( 含暑期班 ),桃園市,桃園市八德社區大學, 龍潭國中,桃園市龍潭區龍華路460號
109年秋季班 ( 含暑期班 ),桃園市,桃園市八德社區大學, 武漢國中,桃園市龍潭區成功路190巷227號
109年秋季班 ( 含暑期班 ),桃園市,桃園市八德社區大學, 百年大鎮,桃園市龍潭區百年二街15巷21號B1樓
109年秋季班 ( 含暑期班 ),桃園市,桃園市八德社區大學, 龍潭長老教會,桃園市龍潭區東龍路220號
109年秋季班 ( 含暑期班 ),桃園市,桃園市八德社區大學, 龍潭天主堂,桃園市龍潭區東龍路170
109年秋季班 ( 含暑期班 ),桃園市,桃園市八德社區大學,興福社區活動中心,桃園市大溪區仁愛路11號
109年秋季班 ( 含暑期班 ),桃園市,桃園市八德社區大學,承信補習班,忠勇街12號(八德社大)
109年秋季班 ( 含暑期班 ),桃園市,桃園市八德社區大學, 大信里集會所,桃園市八德區大興路992號
109年秋季班 ( 含暑期班 ),桃園市,桃園市八德社區大學,大興活動中心,八德區介壽路二段361巷96號
109年秋季班 ( 含暑期班 ),桃園市,桃園市八德社區大學,大興活動中心,八德區介壽路二段361巷96號
109年秋季班 ( 含暑期班 ),桃園市,桃園市八德社區大學,大發里集會所,桃園市八德區興豐路2175號
109年秋季班 ( 含暑期班 ),桃園市,桃園市八德社區大學,喬智補習班,桃園市八德區忠勇西街14號
109年秋季班 ( 含暑期班 ),桃園市,桃園市八德社區大學,承信補習班,桃園市八德區建國路1126號
109年秋季班 ( 含暑期班 ),桃園市,桃園市八德社區大學,大安社區活動中心,桃園市八德區和平路548號
109年秋季班 ( 含暑期班 ),桃園市,桃園市八德社區大學,大忠里集會所,桃園市八德區建國路1199號4F
109年秋季班 ( 含暑期班 ),桃園市,桃園市蘆山園社區大學,校本部,桃園市龜山區頂興路2號
109年秋季班 ( 含暑期班 ),桃園市,桃園市蘆山園社區大學,桃園市立圖書館龜山分館,龜山區自強南路97號
109年秋季班 ( 含暑期班 ),桃園市,桃園市蘆山園社區大學,三信社區集會所,龜山區明興街244巷底
109年秋季班 ( 含暑期班 ),桃園市,桃園市蘆山園社區大學,幸福國小,龜山區頂興路83巷1弄1號
109年秋季班 ( 含暑期班 ),桃園市,桃園市蘆山園社區大學,山德社區活動中心,龜山鄉山德村頂興路2巷14號
109年秋季班 ( 含暑期班 ),桃園市,桃園市蘆山園社區大學,光明國小,蘆竹區南昌路255號
109年秋季班 ( 含暑期班 ),桃園市,桃園市蘆山園社區大學,外社國小,桃園市蘆竹區山林路二段525號
109年秋季班 ( 含暑期班 ),桃園市,桃園市蘆山園社區大學,公埔國小,蘆竹區南山路二段448號
109年秋季班 ( 含暑期班 ),桃園市,桃園市蘆山園社區大學,南崁多加教會,蘆竹區南福街100號
109年秋季班 ( 含暑期班 ),桃園市,桃園市蘆山園社區大學,快樂木工坊,蘆竹區內新路162號
109年秋季班 ( 含暑期班 ),桃園市,桃園市蘆山園社區大學,羊稠活動中心,蘆竹區長壽里仁愛路二段20號2 樓
109年秋季班 ( 含暑期班 ),桃園市,桃園市蘆山園社區大學,悅齡老童園,蘆竹區南崁路1段99號4F之3 
109年秋季班 ( 含暑期班 ),桃園市,桃園市蘆山園社區大學,邱家小木屋,蘆竹區坑子里貓尾崎12鄰1號
109年秋季班 ( 含暑期班 ),桃園市,桃園市蘆山園社區大學,大園里辦公處,大園區大園里32鄰新生路106號
109年秋季班 ( 含暑期班 ),桃園市,桃園市蘆山園社區大學,大園區老人文康綜合活動中心,大園鄉大觀路118號
109年秋季班 ( 含暑期班 ),桃園市,桃園市蘆山園社區大學,桃園市私立惠翔幼兒園,桃園巿大園鄉華興路40號
109年秋季班 ( 含暑期班 ),桃園市,桃園市蘆山園社區大學,大園國小,大園區中山南路351號
109年秋季班 ( 含暑期班 ),桃園市,桃園市蘆山園社區大學,采餘工房,大園區中正西路46號
109年秋季班 ( 含暑期班 ),嘉義市,嘉義市嘉義社區大學,幸福幼兒園,嘉義市民生南路363號
109年秋季班 ( 含暑期班 ),嘉義市,嘉義市博愛社區大學,倫的木工坊,嘉義市中山路616號K棟
109年秋季班 ( 含暑期班 ),嘉義市,嘉義市博愛社區大學,將才工場,嘉義市竹文街97巷16號
109年秋季班 ( 含暑期班 ),嘉義市,嘉義市博愛社區大學,嘉義市圓福寺,嘉義市圓福街37號
109年秋季班 ( 含暑期班 ),新竹縣,新竹縣竹東社區大學,校本部(自強國中),新竹縣竹東鎮自強路169號
109年秋季班 ( 含暑期班 ),新竹縣,新竹縣竹東社區大學,人能舞蹈教室,新竹縣竹東鎮大同路95號3樓
109年秋季班 ( 含暑期班 ),新竹縣,新竹縣竹東社區大學,所羅門馬術俱樂部,新竹縣竹東鎮柯湖路一段157-6號
109年秋季班 ( 含暑期班 ),新竹縣,新竹縣竹東社區大學,東孝社區活動中心,新竹縣竹東鎮東寧路3段127號
109年秋季班 ( 含暑期班 ),新竹縣,新竹縣竹東社區大學,大地幼兒園,新竹縣竹東鎮康莊街107巷54號
109年秋季班 ( 含暑期班 ),新竹縣,新竹縣竹東社區大學,竹東國小,新竹縣竹東鎮康寧街1號
109年秋季班 ( 含暑期班 ),新竹縣,新竹縣竹東社區大學,人能舞蹈教室,新竹縣竹東鎮東寧路2段319號
109年秋季班 ( 含暑期班 ),新竹縣,新竹縣竹東社區大學,一盃如意茶,新竹縣竹東鎮榮樂里大同路77號
